payment_id,disbursement_id,merchant_id,payment_date,payment_amount,payment_method,is_scheduled,days_from_due,processing_timestamp
d9a7e0fe-1fb7-4582-9164-427cf7d97684,1dba78f3-03e1-4411-bd47-49972a98053d,60a0c25f-5c88-47d0-9671-64f27704d360,2025-10-08,17174.44,CHECK,TRUE,31,2025-10-03 09:19:00
7c156849-6f3a-40aa-93d8-2e697a77c2bf,1dba78f3-03e1-4411-bd47-49972a98053d,60a0c25f-5c88-47d0-9671-64f27704d360,2025-10-15,18507.69,CHECK,FALSE,0,2025-10-03 09:03:00
eefdb2e2-23c3-4fc6-8ec4-6bb23fcdb156,1dba78f3-03e1-4411-bd47-49972a98053d,60a0c25f-5c88-47d0-9671-64f27704d360,2025-10-22,19160.20,WIRE,FALSE,-1,2025-10-03 09:03:00
014e83a9-23d9-4a55-bfa8-dbcf2535e671,1dba78f3-03e1-4411-bd47-49972a98053d,60a0c25f-5c88-47d0-9671-64f27704d360,2025-10-29,17199.09,ACH,FALSE,0,2025-10-03 09:17:00
af1e36d6-8133-40a9-a306-02bc569b3804,1dba78f3-03e1-4411-bd47-49972a98053d,60a0c25f-5c88-47d0-9671-64f27704d360,2025-11-05,17334.91,CARD,FALSE,7,2025-10-03 09:05:00
f84d2bac-1dfb-4631-8cae-b2720516e66a,94f8a262-15a8-4fb7-b5f8-0d2c72921dae,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-09,2442.94,CARD,FALSE,0,2025-10-03 09:50:00
6da36553-253d-43b8-8938-0be126b0daa1,94f8a262-15a8-4fb7-b5f8-0d2c72921dae,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-16,2525.46,WIRE,TRUE,44,2025-10-03 09:53:00
c9dca9d7-353f-4a42-a37d-426b5c9db5a6,94f8a262-15a8-4fb7-b5f8-0d2c72921dae,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-23,2158.31,ACH,FALSE,-1,2025-10-03 09:53:00
ab6112e6-d7ea-4287-99d0-ffed378890c4,94f8a262-15a8-4fb7-b5f8-0d2c72921dae,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-30,2470.48,CARD,FALSE,12,2025-10-03 09:36:00
92605eb7-07ad-4fb6-89a3-5c6ed73627bf,94f8a262-15a8-4fb7-b5f8-0d2c72921dae,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-11-06,2403.88,CARD,FALSE,-2,2025-10-03 09:39:00
f34b6aa3-39f0-4c12-a244-ca0a95644188,6ee4d05b-5e7e-4340-bae9-e99276595567,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,2025-10-09,21105.71,CHECK,FALSE,7,2025-10-03 09:17:00
93329484-3856-482a-957d-8cd8a5f53517,6ee4d05b-5e7e-4340-bae9-e99276595567,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,2025-10-16,18979.82,WIRE,FALSE,52,2025-10-03 09:08:00
93329484-3856-482a-957d-8cd8a5f53517,6ee4d05b-5e7e-4340-bae9-e99276595567,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,2025-10-16,18979.82,WIRE,FALSE,52,2025-10-03 09:08:00
1cd257e2-bddd-48e6-9283-c2519ce91ca5,6ee4d05b-5e7e-4340-bae9-e99276595567,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,2025-10-23,19508.64,ACH,TRUE,7,2025-10-03 09:48:00
f956977d-60fd-41f7-bf3f-a28d9bfe27d6,6ee4d05b-5e7e-4340-bae9-e99276595567,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,2025-10-30,21077.44,ACH,TRUE,7,2025-10-03 09:43:00
9ce490ff-7279-45d1-af8c-7e92c8d17f28,6ee4d05b-5e7e-4340-bae9-e99276595567,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,2025-11-06,19116.03,CHECK,FALSE,0,2025-10-03 09:07:00
6b5ca267-5243-46dc-9301-4534ebdc4609,318bbca6-b16c-42cc-8476-1850ba5029fb,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-10-09,16185.37,CARD,TRUE,1,2025-10-03 09:12:00
6b98cd5e-c196-4158-8e54-a4d9a07783a0,318bbca6-b16c-42cc-8476-1850ba5029fb,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-10-16,15722.52,CARD,TRUE,1,2025-10-03 09:02:00
a4510185-c5ed-44e5-b539-487e6ca343ef,318bbca6-b16c-42cc-8476-1850ba5029fb,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-10-23,17044.27,CARD,TRUE,3,2025-10-03 09:07:00
28d41092-439b-4b7c-b6d2-f87207ca5109,318bbca6-b16c-42cc-8476-1850ba5029fb,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-10-30,16347.19,CARD,TRUE,0,2025-10-03 09:47:00
52ef4ff3-74dc-4372-9a0b-e6eab4b997f9,318bbca6-b16c-42cc-8476-1850ba5029fb,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-11-06,16595.61,CARD,FALSE,0,2025-10-03 09:44:00
836d0824-507c-42fc-bc25-597bad741f34,e61c8791-5643-462d-8fe7-3b4052bfec78,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-10,17738.79,WIRE,TRUE,0,2025-10-03 09:54:00
5cd21b97-a44e-41c6-9918-276fdd0ee69f,e61c8791-5643-462d-8fe7-3b4052bfec78,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-17,18815.39,CHECK,TRUE,7,2025-10-03 09:31:00
cbcbc829-7a95-4b0f-9f81-73539307888b,e61c8791-5643-462d-8fe7-3b4052bfec78,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-24,18434.28,CARD,TRUE,3,2025-10-03 09:34:00
cbcbc829-7a95-4b0f-9f81-73539307888b,e61c8791-5643-462d-8fe7-3b4052bfec78,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-24,18434.28,CARD,TRUE,3,2025-10-03 09:34:00
2a881757-8237-4d9e-a2d0-514b090de614,e61c8791-5643-462d-8fe7-3b4052bfec78,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-31,16074.46,ACH,TRUE,-2,2025-10-03 09:44:00
a356fd1f-f2a7-40d0-9df2-afa7f36d3d05,e61c8791-5643-462d-8fe7-3b4052bfec78,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-11-07,16264.07,CARD,FALSE,0,2025-10-03 09:01:00
7b0dbee5-189f-4fed-807d-88b0a1b90cc1,c7643325-505e-4fe6-8490-5822d9e75712,fef52cda-abe6-465d-978f-fe4eb71cf22a,2025-10-10,20564.61,CHECK,FALSE,7,2025-10-03 09:15:00
91368588-8541-452f-97dc-a16217ad00b9,c7643325-505e-4fe6-8490-5822d9e75712,fef52cda-abe6-465d-978f-fe4eb71cf22a,2025-10-17,21489.77,CARD,TRUE,7,2025-10-03 09:48:00
3e4cd249-06ea-4dc6-9fd6-12e03c0cb971,c7643325-505e-4fe6-8490-5822d9e75712,fef52cda-abe6-465d-978f-fe4eb71cf22a,2025-10-24,18675.93,ACH,TRUE,0,2025-10-03 09:50:00
abe213e8-8991-4493-92c8-05bf8d0a99bb,c7643325-505e-4fe6-8490-5822d9e75712,fef52cda-abe6-465d-978f-fe4eb71cf22a,2025-10-31,19956.41,CHECK,FALSE,0,2025-10-03 09:35:00
ad040d28-d483-43ca-a7ad-0fcb30909218,c7643325-505e-4fe6-8490-5822d9e75712,fef52cda-abe6-465d-978f-fe4eb71cf22a,2025-11-07,19793.93,WIRE,TRUE,0,2025-10-03 09:29:00
29a43728-3a23-43e5-92eb-7e16107b987b,27389823-b2ab-4226-9349-a713ed3a357c,098bcd5b-0d2f-45d3-8126-8d81f454f4da,2025-10-10,26135.80,ACH,FALSE,0,2025-10-03 09:29:00
f4f2c0c6-9572-47d4-a537-107fde318b69,27389823-b2ab-4226-9349-a713ed3a357c,098bcd5b-0d2f-45d3-8126-8d81f454f4da,2025-10-17,22385.75,ACH,TRUE,-2,2025-10-03 09:57:00
da44002c-8e1b-4694-ba5f-722e2ba633a5,27389823-b2ab-4226-9349-a713ed3a357c,098bcd5b-0d2f-45d3-8126-8d81f454f4da,2025-10-24,23106.09,WIRE,FALSE,7,2025-10-03 09:11:00
a04685b1-b1a1-4867-a145-7d8c875cc577,27389823-b2ab-4226-9349-a713ed3a357c,098bcd5b-0d2f-45d3-8126-8d81f454f4da,2025-10-31,22154.92,CHECK,FALSE,1,2025-10-03 09:19:00
36b2610f-c503-4f69-85f5-c951c8069bd5,27389823-b2ab-4226-9349-a713ed3a357c,098bcd5b-0d2f-45d3-8126-8d81f454f4da,2025-11-07,22568.50,WIRE,FALSE,-1,2025-10-03 09:23:00
48f1bcfa-15e0-4235-b2f0-47e39ffcdfdc,7586337b-33ce-4bab-85d2-644db44304d9,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-09-29,32642.34,CARD,TRUE,12,2025-10-03 09:54:00
38e370c3-a304-41f4-813d-800b9a8d7fc4,7586337b-33ce-4bab-85d2-644db44304d9,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-10-06,34660.21,CARD,TRUE,7,2025-10-03 09:44:00
69eccd04-8ade-4573-af90-42dcde772e73,7586337b-33ce-4bab-85d2-644db44304d9,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-10-13,32862.19,CHECK,FALSE,0,2025-10-03 09:06:00
87f4205d-c15c-44b4-83c0-883b38a489e4,7586337b-33ce-4bab-85d2-644db44304d9,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-10-20,28747.01,CARD,TRUE,-2,2025-10-03 09:29:00
7015399e-6f6e-49d4-901f-2963cf261aac,7586337b-33ce-4bab-85d2-644db44304d9,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-10-27,33129.09,CHECK,FALSE,0,2025-10-03 09:52:00
36481a95-c9d7-408b-b5e2-19a7b4e3c74d,1e765e09-dbbb-45c1-b60e-4b742618f698,6d176db0-5b63-4501-9d7f-9ea20e932f67,2025-10-10,17573.12,ACH,TRUE,7,2025-10-03 09:12:00
992f81fd-6abf-46f0-a5c4-3279b8fea9b2,1e765e09-dbbb-45c1-b60e-4b742618f698,6d176db0-5b63-4501-9d7f-9ea20e932f67,2025-10-17,18672.67,ACH,TRUE,0,2025-10-03 09:14:00
92d50919-1f50-407a-ba97-95194e59aa01,1e765e09-dbbb-45c1-b60e-4b742618f698,6d176db0-5b63-4501-9d7f-9ea20e932f67,2025-10-24,18595.47,CARD,TRUE,0,2025-10-03 09:53:00
99bcf39d-5444-438a-b05a-2be2017556a9,1e765e09-dbbb-45c1-b60e-4b742618f698,6d176db0-5b63-4501-9d7f-9ea20e932f67,2025-10-31,20484.40,CARD,FALSE,0,2025-10-03 09:21:00
65961f6b-28c2-404f-bdbe-d5c0511c12a3,1e765e09-dbbb-45c1-b60e-4b742618f698,6d176db0-5b63-4501-9d7f-9ea20e932f67,2025-11-07,18212.53,CHECK,TRUE,3,2025-10-03 09:56:00
38da6eea-d569-44a4-8ce0-17f0c77e3ccd,0a1b56f0-0ce6-41b8-b492-280cfa21d7c8,406e2076-2b6c-41f4-9249-01bd45744bea,2025-10-09,18008.14,CARD,TRUE,3,2025-10-03 09:44:00
43ab30ac-a5ba-44ae-927d-a83e28b2906e,0a1b56f0-0ce6-41b8-b492-280cfa21d7c8,406e2076-2b6c-41f4-9249-01bd45744bea,2025-10-16,18323.48,CARD,TRUE,-2,2025-10-03 09:54:00
09706bfd-6e40-441d-92d2-4125349429de,0a1b56f0-0ce6-41b8-b492-280cfa21d7c8,406e2076-2b6c-41f4-9249-01bd45744bea,2025-10-23,16151.22,ACH,FALSE,12,2025-10-03 09:37:00
1be52b03-e6e2-430b-8b3d-66a5056d799b,0a1b56f0-0ce6-41b8-b492-280cfa21d7c8,406e2076-2b6c-41f4-9249-01bd45744bea,2025-10-30,15327.30,WIRE,TRUE,3,2025-10-03 09:48:00
55754a96-c553-48ef-9178-e9ec7fd3fa77,0a1b56f0-0ce6-41b8-b492-280cfa21d7c8,406e2076-2b6c-41f4-9249-01bd45744bea,2025-11-06,16307.07,WIRE,TRUE,1,2025-10-03 09:33:00
a526ac6a-a2a5-455c-bd38-dd6ff0b81f32,d10d9a55-e103-42c7-87cc-ca953e7dd2a6,c2fdb3f4-701b-4a08-869c-84174fb61288,2025-10-06,34315.56,CHECK,FALSE,0,2025-10-03 09:13:00
e02d7a54-6624-4e13-8026-f010ad11b979,d10d9a55-e103-42c7-87cc-ca953e7dd2a6,c2fdb3f4-701b-4a08-869c-84174fb61288,2025-10-13,36846.40,WIRE,TRUE,3,2025-10-03 09:36:00
313f2baf-55e7-418c-ba30-d511ca656cbf,d10d9a55-e103-42c7-87cc-ca953e7dd2a6,c2fdb3f4-701b-4a08-869c-84174fb61288,2025-10-20,32664.89,ACH,TRUE,-1,2025-10-03 09:28:00
0ae14d09-e577-4333-8027-d3839648c2ce,d10d9a55-e103-42c7-87cc-ca953e7dd2a6,c2fdb3f4-701b-4a08-869c-84174fb61288,2025-10-27,31198.87,CHECK,FALSE,3,2025-10-03 09:26:00
218365a6-1d5b-4080-93af-8109b95c94c5,d10d9a55-e103-42c7-87cc-ca953e7dd2a6,c2fdb3f4-701b-4a08-869c-84174fb61288,2025-11-03,32791.92,ACH,TRUE,-1,2025-10-03 09:41:00
2b2d603d-ce73-483c-ad66-f552242dacd6,cfec5f11-0b2e-4691-b428-091f30fcc359,3d7f62f1-29a7-4818-99bd-189e2921e8e7,2025-10-08,10858.29,ACH,FALSE,0,2025-10-03 09:07:00
092647aa-f8c3-4a3c-8a23-308d178e22dd,cfec5f11-0b2e-4691-b428-091f30fcc359,3d7f62f1-29a7-4818-99bd-189e2921e8e7,2025-10-15,10644.93,CARD,FALSE,-1,2025-10-03 09:12:00
3fa47981-5899-4b58-ab3d-00146141ca50,cfec5f11-0b2e-4691-b428-091f30fcc359,3d7f62f1-29a7-4818-99bd-189e2921e8e7,2025-10-22,12452.40,CHECK,TRUE,-1,2025-10-03 09:52:00
5f6cc4c9-edda-40f7-9293-cea8cc3ad619,cfec5f11-0b2e-4691-b428-091f30fcc359,3d7f62f1-29a7-4818-99bd-189e2921e8e7,2025-10-29,12333.30,ACH,FALSE,0,2025-10-03 09:55:00
54d4bc48-8c32-4290-9be4-6509da926744,cfec5f11-0b2e-4691-b428-091f30fcc359,3d7f62f1-29a7-4818-99bd-189e2921e8e7,2025-11-05,11887.88,WIRE,TRUE,12,2025-10-03 09:48:00
6aabc29c-e044-4cf5-b58e-94c5480a1308,9cf6bca6-f49a-452e-aa2f-93244bdd7b43,6c712b76-41c2-4393-9da6-dcbbea3f1274,2025-10-08,29654.00,ACH,FALSE,3,2025-10-03 09:49:00
408c3267-3da7-4708-9343-50b49714ac16,9cf6bca6-f49a-452e-aa2f-93244bdd7b43,6c712b76-41c2-4393-9da6-dcbbea3f1274,2025-10-15,30254.49,ACH,FALSE,0,2025-10-03 09:19:00
408c3267-3da7-4708-9343-50b49714ac16,9cf6bca6-f49a-452e-aa2f-93244bdd7b43,6c712b76-41c2-4393-9da6-dcbbea3f1274,2025-10-15,30254.49,ACH,FALSE,0,2025-10-03 09:19:00
3551075a-754d-48fa-8cd8-ccccb7a1c147,9cf6bca6-f49a-452e-aa2f-93244bdd7b43,6c712b76-41c2-4393-9da6-dcbbea3f1274,2025-10-22,32531.65,CHECK,FALSE,3,2025-10-03 09:43:00
9b735042-d893-4619-a2ed-1a6bf0f53fa9,9cf6bca6-f49a-452e-aa2f-93244bdd7b43,6c712b76-41c2-4393-9da6-dcbbea3f1274,2025-10-29,31797.25,CHECK,FALSE,0,2025-10-03 09:59:00
c1d0a436-d1b9-44ec-9e76-a33ad2bf85f3,9cf6bca6-f49a-452e-aa2f-93244bdd7b43,6c712b76-41c2-4393-9da6-dcbbea3f1274,2025-11-05,33657.96,WIRE,FALSE,3,2025-10-03 09:04:00
094c0a64-7790-4f43-882f-20ea8e11d5ca,e1e3cfe9-51d0-42df-a516-2181136bd653,c082bdbf-48d4-4795-9b61-489ff67c5522,2025-10-10,13824.53,WIRE,FALSE,0,2025-10-03 09:43:00
66627614-04cb-4396-a52a-2ce77c580267,e1e3cfe9-51d0-42df-a516-2181136bd653,c082bdbf-48d4-4795-9b61-489ff67c5522,2025-10-17,15565.51,WIRE,TRUE,0,2025-10-03 09:58:00
1939bde1-8d2e-4c9c-aa7b-3a0c780c1e15,e1e3cfe9-51d0-42df-a516-2181136bd653,c082bdbf-48d4-4795-9b61-489ff67c5522,2025-10-24,14197.69,ACH,FALSE,12,2025-10-03 09:00:00
0d076a25-0ae1-4945-ba6d-895e49a8405a,e1e3cfe9-51d0-42df-a516-2181136bd653,c082bdbf-48d4-4795-9b61-489ff67c5522,2025-10-31,14731.10,CARD,TRUE,3,2025-10-03 09:30:00
24c16174-35e3-4edd-9a4f-75fce929db23,e1e3cfe9-51d0-42df-a516-2181136bd653,c082bdbf-48d4-4795-9b61-489ff67c5522,2025-11-07,16209.13,CARD,TRUE,-1,2025-10-03 09:27:00
370cc807-72f2-436f-8854-9e5226c740fa,9763cfb7-635f-4b7f-8afd-7cf64981fe88,264c1431-7472-4c4c-a122-de8c53ef26bd,2025-10-10,9152.78,CHECK,TRUE,7,2025-10-03 09:17:00
09784505-8a84-45a4-98e9-247ce0eaaf1d,9763cfb7-635f-4b7f-8afd-7cf64981fe88,264c1431-7472-4c4c-a122-de8c53ef26bd,2025-10-17,9716.53,WIRE,TRUE,7,2025-10-03 09:29:00
1b1752d0-3386-4ad0-8251-5537c42bd3f5,9763cfb7-635f-4b7f-8afd-7cf64981fe88,264c1431-7472-4c4c-a122-de8c53ef26bd,2025-10-24,9019.82,WIRE,FALSE,-1,2025-10-03 09:25:00
60f58ff2-de79-4cf7-94cf-d6e015ebf4d0,9763cfb7-635f-4b7f-8afd-7cf64981fe88,264c1431-7472-4c4c-a122-de8c53ef26bd,2025-10-31,9184.89,CARD,TRUE,3,2025-10-03 09:29:00
c3f22dde-2fde-4358-b14b-78d73738ba7e,9763cfb7-635f-4b7f-8afd-7cf64981fe88,264c1431-7472-4c4c-a122-de8c53ef26bd,2025-11-07,10213.17,ACH,FALSE,0,2025-10-03 09:15:00
9ceff632-aeb3-4285-a296-4ba5083b5058,edfb6eea-91f9-4a7b-a3e5-2dd954108253,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-10-08,13006.39,CHECK,TRUE,-2,2025-10-03 09:58:00
fcd558d8-adc1-4c2a-85d6-6c88c14ad3af,edfb6eea-91f9-4a7b-a3e5-2dd954108253,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-10-15,12209.63,CHECK,TRUE,12,2025-10-03 09:49:00
17207ae3-4984-46b8-b3bd-9c1ed29c3d8c,edfb6eea-91f9-4a7b-a3e5-2dd954108253,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-10-22,11272.10,CARD,TRUE,0,2025-10-03 09:40:00
85bd9195-fac8-4635-a734-e1f31959f500,edfb6eea-91f9-4a7b-a3e5-2dd954108253,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-10-29,11794.81,WIRE,TRUE,0,2025-10-03 09:16:00
392d3563-4321-40da-9daa-78f37af9a228,edfb6eea-91f9-4a7b-a3e5-2dd954108253,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-11-05,11664.21,WIRE,FALSE,0,2025-10-03 09:35:00
