application_id,merchant_id,application_date,requested_amount,loan_purpose,application_status,credit_score,processing_time
fc4c4388-f704-4da2-bf41-62177b9fea02,9dc06faa-6c22-48f3-8e0b-eff6a6079d7a,2025-09-29,66550.99,WORKING_CAPITAL,APPROVED,790,2025-10-07 02:21:00
8a821186-ab27-473d-9136-50b6eaeae797,ee484148-eea5-46f5-b5d2-4d3a99c3363c,2025-10-06,217267.60,EXPANSION,APPROVED,772,2025-10-07 02:35:00
90011379-5d10-496e-ad46-43d4f048f2b3,576b09cd-7c85-4334-bd42-47759b70f749,2025-10-06,237257.06,PAYROLL,PENDING,430,2025-10-07 02:07:00
14ed3925-bfb8-4281-81f8-8169026295b3,2f5a56ec-ef1c-49d3-95a8-bb0b8551a8fd,2025-10-06,93697.15,INVENTORY,APPROVED,574,2025-10-07 02:03:00
54b881f6-a303-4dfc-9764-a6cea7652f50,5d812fdb-1ad4-4763-983d-e8fa075c95f9,2025-10-05,95019.67,WORKING_CAPITAL,APPROVED,646,2025-10-07 02:47:00
7b1e3c38-dfe7-4cbf-aa11-58ad88f88222,016fc6ee-3b44-4211-8fcc-e7e35df45aa7,2025-10-07,42770.14,PAYROLL,APPROVED,758,2025-10-07 02:18:00
c7e7f490-40d3-4ac7-84ad-efba40dc680b,24b7ed7b-26c4-48a7-8a84-1a9dc7d16d30,2025-10-06,172132.16,EQUIPMENT,APPROVED,386,2025-10-07 02:28:00
7a04414c-50c9-43bd-b951-67809312e574,6d698345-2c02-496e-ae74-3082e3d2797d,2025-10-07,167802.02,WORKING_CAPITAL,APPROVED,470,2025-10-07 02:31:00
5595d52e-5584-4d0b-97b4-84c5306769a1,4e5f2db8-b636-41c6-adf8-60900519c72d,2025-10-05,46580.41,INVENTORY,PENDING,786,2025-10-07 02:22:00
ff9d6563-1aee-4ff8-94e9-0494e924574c,06251a80-1597-49bb-b792-424501228af5,2025-10-07,153651.43,INVENTORY,APPROVED,552,2025-10-07 02:52:00
8b9395d3-253b-4cfd-b43c-c8c6d09c43af,c44e34a8-9fb1-4ed2-aea2-7784e0b7c1a5,2025-10-07,99720.19,PAYROLL,REJECTED,535,2025-10-07 02:20:00
585e7be5-a9a6-4060-8593-f04d5a475f8c,e4d4ed24-371a-4d06-a161-38b0bbaa4d5a,2025-10-07,86100.90,INVENTORY,PENDING,612,2025-10-07 02:00:00
c9425fa7-a436-4fba-9704-5f41d33c9138,ee484148-eea5-46f5-b5d2-4d3a99c3363c,2025-10-05,30440.06,EQUIPMENT,PENDING,705,2025-10-07 02:28:00
9bb3e8d6-040f-4d88-8533-b053256018a0,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-10-06,89608.39,EXPANSION,PENDING,560,2025-10-07 02:16:00
c2c1b8db-2d02-4ab7-a4ac-736d6150b1e9,5d812fdb-1ad4-4763-983d-e8fa075c95f9,2025-09-29,56515.17,INVENTORY,APPROVED,670,2025-10-07 02:44:00
616ce538-b562-4671-bcbb-d6432449c60b,37d01890-da8d-4c77-9a87-f9d552c8a08d,2025-10-05,197148.16,PAYROLL,PENDING,628,2025-10-07 02:15:00
1945cf40-124f-4efc-bc1f-cdc10d0e0f46,fef52cda-abe6-465d-978f-fe4eb71cf22a,2025-10-05,130560.62,PAYROLL,APPROVED,695,2025-10-07 02:51:00
d5175a12-afa0-45c6-899e-163302a7882c,5d812fdb-1ad4-4763-983d-e8fa075c95f9,2025-10-05,131050.65,EXPANSION,PENDING,362,2025-10-07 02:19:00
02c6ddbb-edc0-4c6f-b120-703c48bde135,ee484148-eea5-46f5-b5d2-4d3a99c3363c,2025-10-06,30640.26,EQUIPMENT,REJECTED,440,2025-10-07 02:16:00
f082e605-04e7-4e46-8d6b-8d1890ddc93a,e494fcac-d87e-46c9-b01a-1179947e1c22,2025-10-05,137409.52,EXPANSION,REJECTED,558,2025-10-07 02:11:00
e553e25a-1574-4f0f-b862-7474ad4277ef,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,2025-10-05,60464.12,WORKING_CAPITAL,APPROVED,833,2025-10-07 02:15:00
3d3f0f0c-124f-4ec3-b002-ec873b45f921,f31d7583-c53d-445b-b26d-d5f472b897b9,2025-10-07,246405.98,EQUIPMENT,APPROVED,811,2025-10-07 02:01:00
439d86df-4d9a-4b5c-836d-858b1c25e751,9dc06faa-6c22-48f3-8e0b-eff6a6079d7a,2025-10-05,56472.11,INVENTORY,PENDING,827,2025-10-07 02:59:00
43238e33-e996-4286-870a-74891741255a,4e5f2db8-b636-41c6-adf8-60900519c72d,2025-10-07,40697.89,WORKING_CAPITAL,PENDING,419,2025-10-07 02:00:00
6d4cb1e6-f5df-43e0-be12-b72a0ba3c20a,1c05d0f4-0889-4c41-8123-898067ef4103,2025-09-29,99555.26,INVENTORY,APPROVED,417,2025-10-07 02:02:00
43cbbca1-077f-4c18-a4fb-a18d9c0ec47e,576b09cd-7c85-4334-bd42-47759b70f749,2025-10-05,230289.84,INVENTORY,APPROVED,695,2025-10-07 02:07:00
f9975a90-a72b-4e7c-a5b8-e22f6d2fb9a4,6d176db0-5b63-4501-9d7f-9ea20e932f67,2025-10-06,200230.60,PAYROLL,APPROVED,540,2025-10-07 02:57:00
7931ae13-9847-4048-834b-30fb2f0681fd,16c166d8-f489-4822-bce4-295938410143,2025-10-05,236134.31,EQUIPMENT,APPROVED,348,2025-10-07 02:50:00
4976251a-0367-4346-a4cd-49f235c161f0,98ac8061-ff08-491e-9c1d-cd63b7212e1b,2025-10-05,162171.06,PAYROLL,PENDING,616,2025-10-07 02:26:00
d6c113a7-c68b-4d4d-a8cc-0ecacb1dbb91,a592711b-288f-46f7-a88e-7d9ff63ceaae,2025-10-07,5894.23,EQUIPMENT,APPROVED,317,2025-10-07 02:29:00
1ddde2fa-3041-4cff-9089-b619aee6471c,1c05d0f4-0889-4c41-8123-898067ef4103,2025-10-06,236147.31,INVENTORY,REJECTED,688,2025-10-07 02:28:00
61503bd1-76c6-424a-8773-ef4ebd882b9c,ee484148-eea5-46f5-b5d2-4d3a99c3363c,2025-10-01,243248.81,INVENTORY,APPROVED,732,2025-10-07 02:17:00
84bfb9dd-aa4d-4dc1-a14a-62a0eac8a4ef,264c1431-7472-4c4c-a122-de8c53ef26bd,2025-10-06,78277.25,WORKING_CAPITAL,PENDING,392,2025-10-07 02:45:00
a1aef180-fb23-45e8-a38f-d8a2d9c93f43,1c05d0f4-0889-4c41-8123-898067ef4103,2025-10-05,84363.10,PAYROLL,APPROVED,575,2025-10-07 02:49:00
5f1e41d0-1911-478b-ae5e-644a34f4fd6b,56d0c700-f680-47bb-bd31-2e071172eae6,2025-10-06,194386.37,PAYROLL,APPROVED,740,2025-10-07 02:26:00
a35b8a12-38b9-44c0-857c-b0921c1df542,4e5f2db8-b636-41c6-adf8-60900519c72d,2025-10-05,182775.82,EQUIPMENT,APPROVED,714,2025-10-07 02:10:00
ce6a4d27-193e-41a6-9ce7-fcad34ee8bde,1c05d0f4-0889-4c41-8123-898067ef4103,2025-10-05,111195.01,PAYROLL,APPROVED,421,2025-10-07 02:30:00
ebc2fc3d-2e67-4030-b7cf-79dbc1e1dc7a,60a0c25f-5c88-47d0-9671-64f27704d360,2025-10-05,22798.72,EXPANSION,PENDING,739,2025-10-07 02:11:00
8368068d-f3a3-45de-b562-9be83722a187,016fc6ee-3b44-4211-8fcc-e7e35df45aa7,2025-10-06,10726.54,INVENTORY,APPROVED,429,2025-10-07 02:01:00
02e804cf-a671-4983-8af8-20f982203b41,ee484148-eea5-46f5-b5d2-4d3a99c3363c,2025-10-06,116365.27,PAYROLL,REJECTED,834,2025-10-07 02:36:00
0e49e999-6ec7-4ad3-83b4-d3577e5e6a7b,4fd48356-4141-4dd0-b8f8-32c03ae18102,2025-10-06,244555.58,PAYROLL,APPROVED,305,2025-10-07 02:48:00
a11d654b-67ab-401a-8b19-f23f81ef85d8,10dc1d1d-3a22-4eca-a90f-0bbf30ab1ff7,2025-10-06,93495.69,EQUIPMENT,APPROVED,420,2025-10-07 02:29:00
9f763225-f1d0-4873-aedc-f89770bf8109,c44e34a8-9fb1-4ed2-aea2-7784e0b7c1a5,2025-10-05,38802.59,INVENTORY,APPROVED,489,2025-10-07 02:50:00
fa5d15bc-1c75-45f7-b738-e340cb1ebc00,a592711b-288f-46f7-a88e-7d9ff63ceaae,2025-10-05,140099.32,EQUIPMENT,APPROVED,712,2025-10-07 02:08:00
14a60d81-9ebb-4bd8-8a30-1f41832346e1,9dc06faa-6c22-48f3-8e0b-eff6a6079d7a,2025-10-06,86895.52,EXPANSION,APPROVED,760,2025-10-07 02:03:00
424983b6-2292-4018-ab3c-9ceef7652735,c881b449-cf11-4a14-ae10-3b404623ad13,2025-10-07,30782.77,EQUIPMENT,APPROVED,600,2025-10-07 02:23:00
61f15c6c-10d6-4fa9-880e-83b262eb6e7e,e2817d4a-99c0-4e85-9c2f-7db9bb266202,2025-10-05,35972.67,EXPANSION,REJECTED,444,2025-10-07 02:08:00
a7eb0c96-dd8c-46ab-9b37-e0da789d32b1,1c05d0f4-0889-4c41-8123-898067ef4103,2025-10-07,234833.75,EXPANSION,PENDING,708,2025-10-07 02:14:00
ea7490d6-7cff-4b67-983d-2c135e382650,06251a80-1597-49bb-b792-424501228af5,2025-10-07,207683.80,PAYROLL,APPROVED,781,2025-10-07 02:11:00
b91b8027-eec5-4e3f-9de9-de322390ce57,4e5f2db8-b636-41c6-adf8-60900519c72d,2025-10-05,221942.31,EQUIPMENT,APPROVED,359,2025-10-07 02:05:00
c6555bcd-2f6c-40ea-9878-7111afa4166f,56d0c700-f680-47bb-bd31-2e071172eae6,2025-10-05,69145.30,EQUIPMENT,APPROVED,392,2025-10-07 02:08:00
5a58087f-a015-4b38-ac76-8829887b3165,fef52cda-abe6-465d-978f-fe4eb71cf22a,2025-10-06,6530.51,INVENTORY,PENDING,659,2025-10-07 02:35:00
acbd883b-c754-4420-b7f7-175cc38ea170,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-10-07,154552.51,INVENTORY,REJECTED,411,2025-10-07 02:52:00
71159712-9d6a-45b3-abe1-2b6fd8178afc,5d812fdb-1ad4-4763-983d-e8fa075c95f9,2025-10-07,187247.70,PAYROLL,PENDING,751,2025-10-07 02:03:00
4d5855b1-8d51-4f2f-ba20-59ceddbdcaa1,e2817d4a-99c0-4e85-9c2f-7db9bb266202,2025-10-06,203367.19,EQUIPMENT,APPROVED,315,2025-10-07 02:00:00
2a551b0c-a553-49cd-ba8f-8d27207b07b6,ee484148-eea5-46f5-b5d2-4d3a99c3363c,2025-10-05,26222.81,EXPANSION,APPROVED,619,2025-10-07 02:35:00
89ee3b51-a9e2-49fd-bf3f-5997bff621ff,2f5a56ec-ef1c-49d3-95a8-bb0b8551a8fd,2025-10-07,200374.95,PAYROLL,APPROVED,723,2025-10-07 02:37:00
4dc5ace6-0f4e-46da-8bd0-074eedeeb0fc,9aa1c87c-8db2-4a9d-985b-a91e823478ad,2025-10-05,67987.26,INVENTORY,REJECTED,418,2025-10-07 02:26:00
75dd7c33-ed90-4b95-a424-c43ceab21afa,c082bdbf-48d4-4795-9b61-489ff67c5522,2025-10-07,244464.03,PAYROLL,PENDING,618,2025-10-07 02:51:00
b45446b8-d9eb-45d2-bc43-b4418cc99a7b,3d7f62f1-29a7-4818-99bd-189e2921e8e7,2025-10-07,13702.81,PAYROLL,APPROVED,457,2025-10-07 02:22:00
7583699e-977d-4888-9fa3-565f80b505e2,6d698345-2c02-496e-ae74-3082e3d2797d,2025-10-07,21836.58,EXPANSION,REJECTED,518,2025-10-07 02:56:00
9054ffa2-8b76-4085-9f42-b6df6e3feecf,56d0c700-f680-47bb-bd31-2e071172eae6,2025-10-07,87661.80,INVENTORY,REJECTED,730,2025-10-07 02:33:00
07cf6a52-3455-463d-889d-fb1bc1d130e0,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-06,14534.86,PAYROLL,APPROVED,498,2025-10-07 02:37:00
4bf516e9-5ae6-4ea1-b7f5-e91f3beaf7cf,c44e34a8-9fb1-4ed2-aea2-7784e0b7c1a5,2025-10-06,233082.49,EXPANSION,APPROVED,610,2025-10-07 02:11:00
98605ab8-f20c-475d-8945-39c70e2612b0,c2fdb3f4-701b-4a08-869c-84174fb61288,2025-10-05,242416.56,INVENTORY,APPROVED,441,2025-10-07 02:34:00
cb80506e-56ce-406d-b34c-8985bab6551b,06251a80-1597-49bb-b792-424501228af5,2025-10-06,232117.94,EQUIPMENT,APPROVED,702,2025-10-07 02:23:00
f68cdd6a-5080-4bc5-93d6-382f33132dce,3e189aa3-e2d2-49a0-834b-50b5c5c33db2,2025-10-06,44066.66,INVENTORY,APPROVED,309,2025-10-07 02:38:00
a5c8f6ca-2ecf-4dbd-87cf-f1d27fb22279,0e4c7fd8-4c3e-42f0-9011-765255de0990,2025-10-06,31249.33,INVENTORY,APPROVED,616,2025-10-07 02:46:00
02a88c9c-6f8e-439c-9ac8-c01253cf1611,4aadd1b2-a415-4c70-881b-011131012d73,2025-10-07,29433.82,PAYROLL,PENDING,402,2025-10-07 02:29:00
a8cdba6b-eb79-4508-a2ba-e3408140d0a7,f31d7583-c53d-445b-b26d-d5f472b897b9,2025-10-05,9678.67,EQUIPMENT,APPROVED,602,2025-10-07 02:45:00
685024b5-874f-4260-9c1a-12fc502ed016,06251a80-1597-49bb-b792-424501228af5,2025-10-07,46206.57,WORKING_CAPITAL,PENDING,679,2025-10-07 02:58:00
93cf7330-9719-4aa0-90c3-0b4bddd4a59b,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-07,172234.04,WORKING_CAPITAL,REJECTED,384,2025-10-07 02:42:00
fef443c5-aa78-4456-8354-5e735d86df7d,16c166d8-f489-4822-bce4-295938410143,2025-10-05,92549.38,EQUIPMENT,REJECTED,310,2025-10-07 02:10:00
f292c238-e1e4-4ca8-bfd4-94689dcdd59e,ee484148-eea5-46f5-b5d2-4d3a99c3363c,2025-10-07,83279.35,EXPANSION,APPROVED,487,2025-10-07 02:58:00
0dc9d967-7857-48bb-81d3-fcec182fc48a,264c1431-7472-4c4c-a122-de8c53ef26bd,2025-10-05,68609.27,EQUIPMENT,APPROVED,647,2025-10-07 02:02:00
3fb85356-f743-4cb5-b515-c710a42bf4ec,c9059894-6149-4850-9c49-c0b51175a4f9,2025-10-06,177525.20,PAYROLL,REJECTED,774,2025-10-07 02:38:00
b20446c7-29d3-45ee-afd7-6076ad975cfd,3e189aa3-e2d2-49a0-834b-50b5c5c33db2,2025-10-05,170147.49,INVENTORY,APPROVED,536,2025-10-07 02:42:00
2034611d-a0d6-4eaf-a8ff-b01549a593cb,6d698345-2c02-496e-ae74-3082e3d2797d,2025-10-05,157399.97,PAYROLL,REJECTED,312,2025-10-07 02:13:00
c0b81d8e-9927-4d4d-a188-74b128497c60,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-07,220180.28,EXPANSION,APPROVED,818,2025-10-07 02:39:00
c6edabfb-2e74-40ea-9ab1-f78210269dde,fef52cda-abe6-465d-978f-fe4eb71cf22a,2025-10-05,227915.03,PAYROLL,REJECTED,644,2025-10-07 02:56:00
8c8b6a79-f0e1-47ef-ab96-b4be7cda0d3c,4fd48356-4141-4dd0-b8f8-32c03ae18102,2025-10-06,89796.50,PAYROLL,APPROVED,682,2025-10-07 02:43:00
ab58d0bd-6c3d-4988-85f8-e1a84b1d7c12,e2817d4a-99c0-4e85-9c2f-7db9bb266202,2025-10-07,13148.13,PAYROLL,APPROVED,798,2025-10-07 02:36:00
ab58d0bd-6c3d-4988-85f8-e1a84b1d7c12,e2817d4a-99c0-4e85-9c2f-7db9bb266202,2025-10-07,13148.13,PAYROLL,APPROVED,798,2025-10-07 02:36:00
3ee3df45-9a6e-439c-8e1d-8996995ca765,f298a6e2-9d19-485e-9105-8428569aa9d8,2025-10-06,236011.62,PAYROLL,REJECTED,360,2025-10-07 02:04:00
2b578bce-2d51-4f33-8818-6a3f73b4cfee,dfc854ce-179a-4bb8-8387-b9e65798dc42,2025-10-07,195682.01,EXPANSION,REJECTED,790,2025-10-07 02:32:00
c6fa7f76-6bd0-41f4-88b1-e387c092b7fa,10dc1d1d-3a22-4eca-a90f-0bbf30ab1ff7,2025-10-07,167242.03,PAYROLL,APPROVED,595,2025-10-07 02:19:00
13f4b9f1-2a29-40c2-9dba-e16df7ddd0f8,c881b449-cf11-4a14-ae10-3b404623ad13,2025-10-07,5680.88,WORKING_CAPITAL,APPROVED,686,2025-10-07 02:48:00
0ef84710-0a61-4751-9378-07783ac1afd8,1c05d0f4-0889-4c41-8123-898067ef4103,2025-10-05,90245.02,EQUIPMENT,PENDING,805,2025-10-07 02:13:00
10dcc84a-3f69-4d88-96f6-01d896a29589,10dc1d1d-3a22-4eca-a90f-0bbf30ab1ff7,2025-10-07,75037.92,PAYROLL,APPROVED,560,2025-10-07 02:11:00
639d1fd7-9865-419f-92f6-89afc201d057,4fd48356-4141-4dd0-b8f8-32c03ae18102,2025-10-05,177101.83,EXPANSION,PENDING,526,2025-10-07 02:19:00
205000b5-346d-48c9-818f-15c6e6b88ef6,016fc6ee-3b44-4211-8fcc-e7e35df45aa7,2025-10-07,144972.83,INVENTORY,APPROVED,731,2025-10-07 02:53:00
d1110456-6c97-4bee-9648-85b2be40baf2,1c05d0f4-0889-4c41-8123-898067ef4103,2025-10-05,141167.54,INVENTORY,APPROVED,559,2025-10-07 02:15:00
4211c3c7-95db-4504-b2ca-c4d38e6ac94d,6c712b76-41c2-4393-9da6-dcbbea3f1274,2025-10-06,113797.59,EXPANSION,APPROVED,306,2025-10-07 02:18:00
1ead5557-3131-4077-a41c-70f4c123f9e9,0356f28d-6c73-42ff-8a4a-ba914e0c464e,2025-10-05,141338.47,PAYROLL,REJECTED,761,2025-10-07 02:20:00
3a028465-f658-4c2a-aa04-715ffb050f68,e494fcac-d87e-46c9-b01a-1179947e1c22,2025-10-05,150431.19,INVENTORY,APPROVED,471,2025-10-07 02:25:00
1b91ae9a-b581-4e69-b5ff-5aafacdbc290,406e2076-2b6c-41f4-9249-01bd45744bea,2025-10-07,200348.18,EXPANSION,REJECTED,444,2025-10-07 02:29:00
0160f68f-0860-4c3f-b1a4-696403a2ec4f,4fd48356-4141-4dd0-b8f8-32c03ae18102,2025-09-30,245909.32,EQUIPMENT,REJECTED,429,2025-10-07 02:00:00
358505fa-a021-4e51-9ae5-c723454134df,3e189aa3-e2d2-49a0-834b-50b5c5c33db2,2025-10-07,179855.09,EQUIPMENT,APPROVED,485,2025-10-07 02:12:00
5d41f8a0-e9bb-44e4-85ed-ed76a28febcd,9dc06faa-6c22-48f3-8e0b-eff6a6079d7a,2025-10-05,182761.50,PAYROLL,PENDING,661,2025-10-07 02:58:00
d98a6406-e250-4432-a8e5-26fa583243d5,56d0c700-f680-47bb-bd31-2e071172eae6,2025-10-06,182083.40,INVENTORY,APPROVED,396,2025-10-07 02:27:00
3a5e9b30-cdef-44ee-985e-6ea072850d74,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-10-05,95999.95,PAYROLL,APPROVED,383,2025-10-07 02:46:00
08872e02-18cb-4821-9b4e-433b01f79b08,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-10-05,243338.95,PAYROLL,PENDING,396,2025-10-07 02:24:00
951f859a-e178-49c4-9c2e-5a9a72f8ac74,c44e34a8-9fb1-4ed2-aea2-7784e0b7c1a5,2025-10-02,229706.12,PAYROLL,APPROVED,521,2025-10-07 02:04:00
25450f7f-cf3e-4c25-9a2c-790161bf3052,4aadd1b2-a415-4c70-881b-011131012d73,2025-10-05,227610.64,PAYROLL,APPROVED,476,2025-10-07 02:51:00
9857190f-58d2-419c-af37-b02f584b212d,098bcd5b-0d2f-45d3-8126-8d81f454f4da,2025-10-05,28513.75,EQUIPMENT,APPROVED,472,2025-10-07 02:46:00
60a38964-fa02-43c9-8739-1d7d405ac584,06251a80-1597-49bb-b792-424501228af5,2025-10-07,155685.27,WORKING_CAPITAL,APPROVED,534,2025-10-07 02:08:00
aca72fdb-ed84-4989-ba80-c05fe2f6b96a,e494fcac-d87e-46c9-b01a-1179947e1c22,2025-10-06,246913.73,PAYROLL,APPROVED,434,2025-10-07 02:59:00
6bdbebe2-b3ae-4b58-9781-1dfe7d96bfe5,016fc6ee-3b44-4211-8fcc-e7e35df45aa7,2025-10-06,146432.21,WORKING_CAPITAL,APPROVED,310,2025-10-07 02:43:00
