b879b49b-e8fe-40be-9a2b-a6d998f53c7d,1aeb7c52-50c7-447c-8120-ff0dc67b9e9b,016fc6ee-3b44-4211-8fcc-e7e35df45aa7,23504.33,2025-10-08,0.1778,6,MONTHLY
c0ac7707-98ab-4223-bac4-7f1dd95ac2f8,7e15cb26-0301-4a72-b093-60338333e9d7,24b7ed7b-26c4-48a7-8a84-1a9dc7d16d30,192012.08,2025-10-09,0.2026,6,DAILY
7bd30577-b9f7-4895-8ade-08493a22c466,3b63888e-df18-4b10-9db9-05fc8a692c0f,c2fdb3f4-701b-4a08-869c-84174fb61288,81427.99,2025-10-05,0.1956,18,DAILY
182ec339-0397-4d7a-80ee-ef1e18fff71d,a55dd685-d7ab-4e24-8ded-4ec957ea52f9,417f49e6-cdde-4655-9ccb-90e7bf199e3f,48506.93,2025-10-07,0.1030,9,MONTHLY
d41547b1-c542-4725-af1d-352a43d509d8,45d83c15-cd9f-4c0c-aea8-a1c6c1188eff,c2fdb3f4-701b-4a08-869c-84174fb61288,188615.31,2025-10-07,0.1444,12,MONTHLY
f5c2389c-c0ec-45b4-833b-9d3f1f8a5409,6cbd0160-2923-47d1-9adb-333239f6c94c,e2817d4a-99c0-4e85-9c2f-7db9bb266202,58433.10,2025-10-08,0.1059,12,DAILY
f5c2389c-c0ec-45b4-833b-9d3f1f8a5409,6cbd0160-2923-47d1-9adb-333239f6c94c,e2817d4a-99c0-4e85-9c2f-7db9bb266202,58433.10,2025-10-08,0.1059,12,DAILY
99b973f3-b04e-40e7-8c53-e7ccf64aef38,6405a784-093b-4c3d-83ca-f4c7407a79a7,60a0c25f-5c88-47d0-9671-64f27704d360,197799.70,2025-10-01,0.2344,9,DAILY
cbba5566-8a61-42df-9a32-39190712be75,63c2b9da-7210-40ed-a841-a1f6fbf3b12e,c2fdb3f4-701b-4a08-869c-84174fb61288,83203.93,2025-10-04,0.1920,18,WEEKLY
9e08db5e-5074-40e6-830b-54009e83c999,95b70403-4a05-42fa-b669-47e5dd1c05d7,640eda7a-617c-4ec3-9ec8-4b77f1a2b5c0,147009.85,2025-10-08,0.1238,18,MONTHLY
3c21fa87-87ff-49bc-b0ed-c50927802a0d,0eae84f0-801a-4e77-9a00-d9d951cb7769,2f5a56ec-ef1c-49d3-95a8-bb0b8551a8fd,219427.77,2025-10-08,0.2300,12,DAILY
054a5693-e0a7-42e1-9b4c-186acd0dcdc4,796a1897-fefd-4cac-9d35-f7bbc18490ea,0356f28d-6c73-42ff-8a4a-ba914e0c464e,186649.23,2025-10-09,0.2280,18,WEEKLY
104c976c-559c-4428-a6a2-83d5b2153e30,3bebfc2d-8914-492f-8b40-407c17481ff6,3e189aa3-e2d2-49a0-834b-50b5c5c33db2,65091.47,2025-10-08,0.2148,9,WEEKLY
a1b0b295-391e-4212-a368-d8746ced64ed,9c86b870-1e4f-4124-847c-452bc85204cb,10dc1d1d-3a22-4eca-a90f-0bbf30ab1ff7,28388.20,2025-10-09,0.1387,9,WEEKLY
c4c1bf25-7133-4f66-b452-243bcfd3f113,5565d2a5-4e7e-4ca9-8f99-4b094905f3fa,3d7f62f1-29a7-4818-99bd-189e2921e8e7,36130.56,2025-10-08,0.1843,18,WEEKLY
