c7643325-505e-4fe6-8490-5822d9e75712,799572fe-c1ce-46c4-9265-31fd4d548fff,fef52cda-abe6-465d-978f-fe4eb71cf22a,100954.75,2025-10-03,0.1632,18,WEEKLY
27389823-b2ab-4226-9349-a713ed3a357c,66b37186-dee2-4ce7-9a54-25633b0e5acb,098bcd5b-0d2f-45d3-8126-8d81f454f4da,121450.30,2025-10-03,0.1844,18,MONTHLY
7586337b-33ce-4bab-85d2-644db44304d9,8423955a-36f7-461f-af73-fef4b8bbe462,8aa64daa-686d-4ec0-b31b-1788fd1f9256,158222.13,2025-09-22,0.1901,9,WEEKLY
1e765e09-dbbb-45c1-b60e-4b742618f698,4f5ffe12-42fe-4c1b-b05f-206106fdf192,6d176db0-5b63-4501-9d7f-9ea20e932f67,96054.62,2025-10-03,0.2342,18,WEEKLY
0a1b56f0-0ce6-41b8-b492-280cfa21d7c8,582fa335-f47f-426b-af31-609ddb8816f1,406e2076-2b6c-41f4-9249-01bd45744bea,83638.61,2025-10-02,0.1302,6,MONTHLY
d10d9a55-e103-42c7-87cc-ca953e7dd2a6,dd2ab565-7b79-404c-88c4-0cd0fb1b4edf,c2fdb3f4-701b-4a08-869c-84174fb61288,171756.69,2025-09-29,0.1590,12,WEEKLY
cfec5f11-0b2e-4691-b428-091f30fcc359,73c54378-6b4c-4d37-9798-ef7f19d18c5d,3d7f62f1-29a7-4818-99bd-189e2921e8e7,56618.25,2025-10-01,0.1587,9,WEEKLY
9cf6bca6-f49a-452e-aa2f-93244bdd7b43,b4035a65-66a9-42b5-8bd7-2d4fe20ecdb7,6c712b76-41c2-4393-9da6-dcbbea3f1274,153150.64,2025-10-01,0.1573,18,MONTHLY
e1e3cfe9-51d0-42df-a516-2181136bd653,9609fa4a-0f34-4466-97ed-da3e9d27ec26,c082bdbf-48d4-4795-9b61-489ff67c5522,74992.47,2025-10-03,0.2470,12,MONTHLY
9763cfb7-635f-4b7f-8afd-7cf64981fe88,8e3c332e-601a-4b35-9116-3a9cdff8faeb,264c1431-7472-4c4c-a122-de8c53ef26bd,49115.74,2025-10-03,0.1915,18,MONTHLY
edfb6eea-91f9-4a7b-a3e5-2dd954108253,5b721dc2-f7db-4aa6-b4a6-9331dc7f507c,b22eb926-c600-4168-a4b6-111f965b1f4a,60409.92,2025-10-01,0.1851,12,MONTHLY
fc049544-1300-4c93-9147-84a0d5c5aa88,c564fb49-d913-452f-bf0c-ba824965a25e,37d01890-da8d-4c77-9a87-f9d552c8a08d,175538.92,2025-10-02,0.1030,9,DAILY
d273b869-e472-4b77-8c78-ae69802a5046,31787d9a-c7c9-40ff-8ce5-e34d319207c0,0356f28d-6c73-42ff-8a4a-ba914e0c464e,57619.25,2025-10-03,0.1903,9,WEEKLY
117407d1-4724-4f5c-89a0-232fc0971ba7,77bd617e-f180-426f-a815-d08411b481d9,16c166d8-f489-4822-bce4-295938410143,150096.59,2025-10-01,0.1588,18,WEEKLY
117407d1-4724-4f5c-89a0-232fc0971ba7,77bd617e-f180-426f-a815-d08411b481d9,16c166d8-f489-4822-bce4-295938410143,150096.59,2025-10-01,0.1588,18,WEEKLY
10d3751e-3441-4dd9-a25d-dc293b3a9451,bddbc662-c0d4-4ac8-8429-00f327512e57,4fd48356-4141-4dd0-b8f8-32c03ae18102,217773.28,2025-10-03,0.1625,6,WEEKLY
cbbbda88-3cf0-4e5d-ad78-6028c72f5f00,a551bbe9-163f-4096-a66b-f14ba8f430d4,0e4c7fd8-4c3e-42f0-9011-765255de0990,201683.21,2025-10-01,0.1368,6,MONTHLY
1e06ba88-8a64-480f-8de1-768f94cb7aad,a7a562bd-c25d-4a3a-b38c-7c7190794ebc,fef52cda-abe6-465d-978f-fe4eb71cf22a,80665.76,2025-10-02,0.1813,12,DAILY
552f6567-d7bc-4a2f-a4f7-fd81d28d5e40,471450e7-789e-4038-89e7-fc346c609d08,ee484148-eea5-46f5-b5d2-4d3a99c3363c,32827.43,2025-10-01,0.2339,18,DAILY
40b4a347-56bd-46de-94e1-34704fa87bad,4a51f439-75dd-4a67-83b0-6527a378501c,640eda7a-617c-4ec3-9ec8-4b77f1a2b5c0,19710.21,2025-10-02,0.1255,18,WEEKLY
d8c574ff-973a-4a7b-a2b1-f869b35132c9,722061a3-db1c-4765-bf83-e65fa0909ab3,9aa1c87c-8db2-4a9d-985b-a91e823478ad,40706.68,2025-10-01,0.0835,12,MONTHLY
93ba1f0e-5bab-4427-bfa5-e5e3ad0624c0,8a01ebc1-cf7a-441d-9609-0512d9945b92,4fd48356-4141-4dd0-b8f8-32c03ae18102,223319.39,2025-10-03,0.1964,18,DAILY
d8f0d58b-5302-449b-8bd5-adf4b5aa8025,c8a14bbd-579c-4efd-afc9-6071e164b4d5,e4d4ed24-371a-4d06-a161-38b0bbaa4d5a,242517.96,2025-10-02,0.1944,12,WEEKLY
2e3f0dc2-8695-4848-9df7-3e0651006d65,6f758409-9276-4fae-85dd-3a51c9f102bd,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,50623.95,2025-10-01,0.0947,18,DAILY
7b4f6e98-2a93-4954-9fb1-88d409d76053,74580956-9261-4b6c-8e8e-2da4f6f046af,e4d4ed24-371a-4d06-a161-38b0bbaa4d5a,172855.08,2025-10-02,0.2489,12,DAILY
918f2234-9adf-4ec4-8c55-d43b9c9ce297,714b377b-48f6-4ba6-808f-314d64fae5ca,b22eb926-c600-4168-a4b6-111f965b1f4a,79705.14,2025-10-02,0.1951,9,MONTHLY
c3896b3e-7a4a-4733-87ba-5200d13d5d00,714007b0-337b-4dce-aebf-02042e094b11,3d7f62f1-29a7-4818-99bd-189e2921e8e7,48131.81,2025-09-19,0.1755,18,WEEKLY
f2a7aaa3-5dc0-434b-b397-018fcd83ab45,c8610761-cdde-447f-9a7b-e16ac279edf2,1c05d0f4-0889-4c41-8123-898067ef4103,32624.17,2025-10-03,0.2324,6,MONTHLY
