application_id,merchant_id,application_date,requested_amount,loan_purpose,application_status,credit_score,processing_time
8d13e625-85a6-462e-a97d-a394218030ba,640eda7a-617c-4ec3-9ec8-4b77f1a2b5c0,2025-10-03,55907.03,INVENTORY,APPROVED,837,2025-10-03 02:21:00
144d4f5e-5aa6-4db5-88fd-626ba971dec4,640eda7a-617c-4ec3-9ec8-4b77f1a2b5c0,2025-10-03,6621.62,WORKING_CAPITAL,APPROVED,579,2025-10-03 02:26:00
eddf5da6-5093-4b03-a0ae-a697337732f2,c44e34a8-9fb1-4ed2-aea2-7784e0b7c1a5,2025-10-03,53818.10,EQUIPMENT,REJECTED,596,2025-10-03 02:35:00
66b37186-dee2-4ce7-9a54-25633b0e5acb,098bcd5b-0d2f-45d3-8126-8d81f454f4da,2025-10-02,126054.62,INVENTORY,APPROVED,529,2025-10-03 02:01:00
54ec56e8-94cf-411a-bd9e-57e6802514ea,098bcd5b-0d2f-45d3-8126-8d81f454f4da,2025-10-01,120772.59,WORKING_CAPITAL,APPROVED,594,2025-10-03 02:26:00
471450e7-789e-4038-89e7-fc346c609d08,ee484148-eea5-46f5-b5d2-4d3a99c3363c,2025-10-03,34241.89,EXPANSION,APPROVED,368,2025-10-03 02:38:00
8423955a-36f7-461f-af73-fef4b8bbe462,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-10-02,158859.03,PAYROLL,APPROVED,422,2025-10-03 02:23:00
eac1025c-a125-4ba6-91df-ae0b469f9123,f298a6e2-9d19-485e-9105-8428569aa9d8,2025-10-03,147505.35,WORKING_CAPITAL,PENDING,772,2025-10-03 02:56:00
31dddeda-7b0b-42ac-a610-474508c53b46,06251a80-1597-49bb-b792-424501228af5,2025-10-02,160880.55,EXPANSION,REJECTED,349,2025-10-03 02:18:00
8cdbd141-6ded-4760-b76d-2fe6e682edac,016fc6ee-3b44-4211-8fcc-e7e35df45aa7,2025-10-01,49895.64,EXPANSION,PENDING,471,2025-10-03 02:34:00
0fc0fee5-5130-4990-a341-01f3248e59d6,a592711b-288f-46f7-a88e-7d9ff63ceaae,2025-10-02,172933.71,PAYROLL,APPROVED,398,2025-10-03 02:34:00
7b6b7916-2795-45a5-94d2-1522f75263de,e4d4ed24-371a-4d06-a161-38b0bbaa4d5a,2025-09-25,73947.35,WORKING_CAPITAL,APPROVED,721,2025-10-03 02:21:00
74580956-9261-4b6c-8e8e-2da4f6f046af,e4d4ed24-371a-4d06-a161-38b0bbaa4d5a,2025-10-03,199801.15,PAYROLL,APPROVED,838,2025-10-03 02:54:00
5f12e356-5cc6-4e5a-88cd-0e21e84f1554,ee484148-eea5-46f5-b5d2-4d3a99c3363c,2025-10-03,107249.83,WORKING_CAPITAL,REJECTED,419,2025-10-03 02:52:00
d677d022-acb1-45f5-8993-a3eeb759b2d5,5609c3c8-4b3c-4a16-998d-ec4a6ed79fe9,2025-10-01,93829.30,EXPANSION,REJECTED,835,2025-10-03 02:48:00
ad03af14-3e0a-4956-bffd-1dd5120ebf7b,098bcd5b-0d2f-45d3-8126-8d81f454f4da,2025-10-02,59477.67,WORKING_CAPITAL,REJECTED,445,2025-10-03 02:44:00
69ff1bf4-bea6-4d92-9cd9-f761f389c9de,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,2025-10-03,109077.24,INVENTORY,APPROVED,414,2025-10-03 02:04:00
7bc32786-f79f-4723-a504-e81229969fde,98ac8061-ff08-491e-9c1d-cd63b7212e1b,2025-10-03,31415.26,INVENTORY,APPROVED,825,2025-10-03 02:37:00
383a699d-4d2a-4d66-8e11-5106c9ca70e8,417f49e6-cdde-4655-9ccb-90e7bf199e3f,2025-09-29,168558.67,PAYROLL,APPROVED,426,2025-10-03 02:58:00
6234a07f-fc3a-482c-a38d-d09a6c6b8b51,4db11eda-8a51-4e61-9c3d-d49554a4306b,2025-10-02,12168.48,EXPANSION,PENDING,584,2025-10-03 02:37:00
5b721dc2-f7db-4aa6-b4a6-9331dc7f507c,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-10-01,64246.52,PAYROLL,APPROVED,401,2025-10-03 02:52:00
e5106bc5-e656-41ea-8891-6bbc2ce7e4ae,56d0c700-f680-47bb-bd31-2e071172eae6,2025-10-03,241244.63,INVENTORY,PENDING,850,2025-10-03 02:00:00
b392ec69-b919-4a52-8e74-d0fa5bf65cce,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-10-02,94783.44,INVENTORY,APPROVED,750,2025-10-03 02:43:00
9099f680-219b-4ed5-ab17-e427f39495c2,3e189aa3-e2d2-49a0-834b-50b5c5c33db2,2025-10-02,57497.13,EXPANSION,PENDING,415,2025-10-03 02:48:00
7a6983c6-9d53-4c65-b5fa-ff2a59a5172e,6c712b76-41c2-4393-9da6-dcbbea3f1274,2025-10-02,191757.05,EXPANSION,APPROVED,341,2025-10-03 02:05:00
dd2ab565-7b79-404c-88c4-0cd0fb1b4edf,c2fdb3f4-701b-4a08-869c-84174fb61288,2025-10-01,185362.73,PAYROLL,APPROVED,754,2025-10-03 02:14:00
4c556846-9896-4f39-995e-6bb8b2ed3bb8,5d812fdb-1ad4-4763-983d-e8fa075c95f9,2025-10-03,224214.89,INVENTORY,REJECTED,676,2025-10-03 02:11:00
66efd68b-e0a1-4d34-a1e3-fd58cdca3d1f,c9059894-6149-4850-9c49-c0b51175a4f9,2025-10-02,112324.30,WORKING_CAPITAL,APPROVED,387,2025-10-03 02:07:00
ffa342af-7bce-4041-bbb9-1f071eb050fc,ee484148-eea5-46f5-b5d2-4d3a99c3363c,2025-10-03,186650.88,EXPANSION,REJECTED,472,2025-10-03 02:04:00
2ce2761f-852a-4d9a-867d-1b4f21bbd1a1,0e4c7fd8-4c3e-42f0-9011-765255de0990,2025-10-02,35076.73,PAYROLL,REJECTED,811,2025-10-03 02:17:00
620791d4-cf19-4541-9ad0-7a02437da332,98ac8061-ff08-491e-9c1d-cd63b7212e1b,2025-10-01,236090.14,PAYROLL,APPROVED,714,2025-10-03 02:31:00
73c54378-6b4c-4d37-9798-ef7f19d18c5d,3d7f62f1-29a7-4818-99bd-189e2921e8e7,2025-10-03,66419.02,INVENTORY,APPROVED,437,2025-10-03 02:01:00
4e486457-38df-46d4-b618-93f3bc440da9,016fc6ee-3b44-4211-8fcc-e7e35df45aa7,2025-10-03,243157.77,EXPANSION,APPROVED,634,2025-10-03 02:09:00
f049270b-e0b2-436a-878d-571707847671,f31d7583-c53d-445b-b26d-d5f472b897b9,2025-10-01,189144.39,EXPANSION,APPROVED,777,2025-10-03 02:12:00
665eba04-b8cd-46ad-a13b-d72b342fd358,c9059894-6149-4850-9c49-c0b51175a4f9,2025-10-01,89185.83,INVENTORY,REJECTED,318,2025-10-03 02:48:00
bb4d3368-2672-4035-8319-136aee0d91ac,6c712b76-41c2-4393-9da6-dcbbea3f1274,2025-10-02,213954.20,WORKING_CAPITAL,APPROVED,336,2025-10-03 02:02:00
4eda6c60-ed46-41f3-9c73-856bb75922e7,3d7f62f1-29a7-4818-99bd-189e2921e8e7,2025-10-01,45215.34,EQUIPMENT,APPROVED,619,2025-10-03 02:45:00
5c18687d-8044-41d8-9234-ff216936243f,6c712b76-41c2-4393-9da6-dcbbea3f1274,2025-10-02,166719.25,PAYROLL,APPROVED,781,2025-10-03 02:30:00
7d4f8ff0-3e25-478d-b98f-16047d61a9e2,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-09-29,126199.33,EXPANSION,REJECTED,661,2025-10-03 02:49:00
25847524-69cc-4733-8ea2-4294866ed704,f298a6e2-9d19-485e-9105-8428569aa9d8,2025-10-03,210048.87,EXPANSION,APPROVED,327,2025-10-03 02:48:00
ef5aa314-558b-43b9-bd45-987702dacad5,5d812fdb-1ad4-4763-983d-e8fa075c95f9,2025-10-02,105922.75,WORKING_CAPITAL,PENDING,550,2025-10-03 02:15:00
4a51f439-75dd-4a67-83b0-6527a378501c,640eda7a-617c-4ec3-9ec8-4b77f1a2b5c0,2025-10-01,21047.56,INVENTORY,APPROVED,645,2025-10-03 02:10:00
69e8d662-febf-41f6-85af-a792f9b4d790,e2817d4a-99c0-4e85-9c2f-7db9bb266202,2025-10-02,144172.10,EQUIPMENT,REJECTED,573,2025-10-03 02:01:00
510132ec-7f07-4660-9eea-b3a40bdc9b59,16c166d8-f489-4822-bce4-295938410143,2025-10-02,83993.24,WORKING_CAPITAL,PENDING,800,2025-10-03 02:06:00
714b377b-48f6-4ba6-808f-314d64fae5ca,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-10-01,88187.16,WORKING_CAPITAL,APPROVED,672,2025-10-03 02:27:00
58da0632-ab14-415f-9bf5-869eb3417f82,016fc6ee-3b44-4211-8fcc-e7e35df45aa7,2025-10-01,57449.63,EQUIPMENT,APPROVED,604,2025-10-03 02:36:00
c564fb49-d913-452f-bf0c-ba824965a25e,37d01890-da8d-4c77-9a87-f9d552c8a08d,2025-10-03,180838.18,INVENTORY,APPROVED,644,2025-10-03 02:17:00
1586d1fd-db8c-4a02-a1da-07774b7bcfdc,56d0c700-f680-47bb-bd31-2e071172eae6,2025-10-03,90092.54,EXPANSION,PENDING,609,2025-10-03 02:32:00
799572fe-c1ce-46c4-9265-31fd4d548fff,fef52cda-abe6-465d-978f-fe4eb71cf22a,2025-10-02,103563.73,PAYROLL,APPROVED,764,2025-10-03 02:42:00
c0cf5c53-51fd-484f-b728-286eaa1bb9c0,f298a6e2-9d19-485e-9105-8428569aa9d8,2025-10-01,216363.90,EQUIPMENT,APPROVED,518,2025-10-03 02:42:00
9575401e-e4c4-4aa9-b353-6c8c2a75441a,576b09cd-7c85-4334-bd42-47759b70f749,2025-10-01,213929.79,WORKING_CAPITAL,REJECTED,361,2025-10-03 02:33:00
832c685d-ef4c-4b13-a511-19a070363cf9,e4d4ed24-371a-4d06-a161-38b0bbaa4d5a,2025-10-01,172900.13,EXPANSION,APPROVED,745,2025-10-03 02:26:00
cb998f70-6791-4f2e-bea3-55330e3a3346,016fc6ee-3b44-4211-8fcc-e7e35df45aa7,2025-10-02,70399.02,PAYROLL,APPROVED,464,2025-10-03 02:16:00
0998e889-365f-4caf-abdb-24dafd043178,406e2076-2b6c-41f4-9249-01bd45744bea,2025-10-03,11787.52,EQUIPMENT,APPROVED,617,2025-10-03 02:29:00
12a4e3b8-73fb-44d2-a060-06854e397dd2,5d812fdb-1ad4-4763-983d-e8fa075c95f9,2025-10-03,54487.67,EXPANSION,APPROVED,329,2025-10-03 02:16:00
8a01ebc1-cf7a-441d-9609-0512d9945b92,4fd48356-4141-4dd0-b8f8-32c03ae18102,2025-10-03,241127.79,INVENTORY,APPROVED,320,2025-10-03 02:03:00
81c599b8-2401-431b-864e-d906b5245b93,098bcd5b-0d2f-45d3-8126-8d81f454f4da,2025-10-02,224709.44,WORKING_CAPITAL,APPROVED,392,2025-10-03 02:25:00
22cc3471-1d2c-418e-8366-f114da0ddcd4,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-10-03,132879.60,EQUIPMENT,REJECTED,837,2025-10-03 02:16:00
582fa335-f47f-426b-af31-609ddb8816f1,406e2076-2b6c-41f4-9249-01bd45744bea,2025-10-02,85675.05,WORKING_CAPITAL,APPROVED,699,2025-10-03 02:51:00
6f758409-9276-4fae-85dd-3a51c9f102bd,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,2025-10-03,57456.62,PAYROLL,APPROVED,718,2025-10-03 02:16:00
a7a562bd-c25d-4a3a-b38c-7c7190794ebc,fef52cda-abe6-465d-978f-fe4eb71cf22a,2025-10-03,82540.04,WORKING_CAPITAL,APPROVED,552,2025-10-03 02:17:00
ee51808d-0041-4b38-b85f-bc10825afe89,c44e34a8-9fb1-4ed2-aea2-7784e0b7c1a5,2025-10-02,10163.18,INVENTORY,REJECTED,335,2025-10-03 02:53:00
8f654258-d804-4702-905b-919a336bec95,60a0c25f-5c88-47d0-9671-64f27704d360,2025-10-01,99249.10,INVENTORY,APPROVED,671,2025-10-03 02:57:00
5f00cebf-3846-411a-aa90-6d132b48e6cb,406e2076-2b6c-41f4-9249-01bd45744bea,2025-10-02,6927.20,INVENTORY,REJECTED,561,2025-10-03 02:19:00
04253b91-a383-446c-8301-fb4658fd3857,98ac8061-ff08-491e-9c1d-cd63b7212e1b,2025-10-03,215557.10,EXPANSION,PENDING,749,2025-10-03 02:40:00
641b6f16-7fd6-4923-9244-fc382f08b4ae,3d7f62f1-29a7-4818-99bd-189e2921e8e7,2025-10-03,72138.95,EQUIPMENT,PENDING,803,2025-10-03 02:30:00
a551bbe9-163f-4096-a66b-f14ba8f430d4,0e4c7fd8-4c3e-42f0-9011-765255de0990,2025-10-03,206978.21,EXPANSION,APPROVED,818,2025-10-03 02:04:00
9609fa4a-0f34-4466-97ed-da3e9d27ec26,c082bdbf-48d4-4795-9b61-489ff67c5522,2025-10-01,85058.24,WORKING_CAPITAL,APPROVED,353,2025-10-03 02:41:00
8e3c332e-601a-4b35-9116-3a9cdff8faeb,264c1431-7472-4c4c-a122-de8c53ef26bd,2025-10-02,54018.45,WORKING_CAPITAL,APPROVED,384,2025-10-03 02:07:00
2a7a9915-ad02-4418-9b98-d89b32682ca0,c44e34a8-9fb1-4ed2-aea2-7784e0b7c1a5,2025-10-01,191974.86,EXPANSION,REJECTED,720,2025-10-03 02:50:00
fc542131-859d-4192-8b39-6ed9dd786095,24b7ed7b-26c4-48a7-8a84-1a9dc7d16d30,2025-10-03,173429.38,INVENTORY,REJECTED,588,2025-10-03 02:12:00
d96e7cea-f307-4c2a-9431-0100bc0628ca,4fd48356-4141-4dd0-b8f8-32c03ae18102,2025-10-02,236465.50,INVENTORY,REJECTED,529,2025-10-03 02:01:00
de9f38a5-5d89-411f-aa33-999b62fffe20,264c1431-7472-4c4c-a122-de8c53ef26bd,2025-10-03,227176.97,WORKING_CAPITAL,REJECTED,503,2025-10-03 02:16:00
68f5f012-44c0-4ac3-bfb7-7b78c52b936b,37d01890-da8d-4c77-9a87-f9d552c8a08d,2025-10-02,41566.54,INVENTORY,REJECTED,474,2025-10-03 02:36:00
68f5f012-44c0-4ac3-bfb7-7b78c52b936b,37d01890-da8d-4c77-9a87-f9d552c8a08d,2025-10-02,41566.54,INVENTORY,REJECTED,474,2025-10-03 02:36:00
75d6c1ab-3b1c-4015-a3d7-0040bbd6a141,56d0c700-f680-47bb-bd31-2e071172eae6,2025-10-02,207678.08,WORKING_CAPITAL,APPROVED,529,2025-10-03 02:45:00
2340befd-8a0f-4798-9254-95f46c1b6df2,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-02,98608.01,WORKING_CAPITAL,APPROVED,511,2025-10-03 02:38:00
4f5ffe12-42fe-4c1b-b05f-206106fdf192,6d176db0-5b63-4501-9d7f-9ea20e932f67,2025-10-03,107491.09,EXPANSION,APPROVED,449,2025-10-03 02:01:00
