application_id,merchant_id,application_date,requested_amount,loan_purpose,application_status,credit_score,processing_time
175a88e4-2eec-4dd9-931b-72c1fed4871e,5d812fdb-1ad4-4763-983d-e8fa075c95f9,2025-10-10,21435.91,INVENTORY,PENDING,368,2025-10-10 02:13:00
e8984897-329b-471e-a1a6-c10d0f41f54f,c2fdb3f4-701b-4a08-869c-84174fb61288,2025-10-03,80344.44,PAYROLL,REJECTED,518,2025-10-10 02:35:00
117a95aa-b804-4599-aa78-c72e4519f7f9,417f49e6-cdde-4655-9ccb-90e7bf199e3f,2025-10-08,127583.97,EXPANSION,PENDING,766,2025-10-10 02:19:00
116c2be9-bafe-42e8-8d7b-dcd304eed247,1c05d0f4-0889-4c41-8123-898067ef4103,2025-10-08,69301.63,WORKING_CAPITAL,PENDING,470,2025-10-10 02:58:00
c714f031-5867-496f-8b92-651c2faed09b,5609c3c8-4b3c-4a16-998d-ec4a6ed79fe9,2025-10-09,248067.49,EXPANSION,APPROVED,716,2025-10-10 02:26:00
59d55793-f8b0-4bb5-b1dd-70080f17f33d,c9059894-6149-4850-9c49-c0b51175a4f9,2025-10-10,54927.81,PAYROLL,REJECTED,675,2025-10-10 02:04:00
19cda1e2-db0b-4338-a355-f64f110144d7,1c05d0f4-0889-4c41-8123-898067ef4103,2025-10-08,96602.57,EXPANSION,APPROVED,728,2025-10-10 02:49:00
ebbe05f6-6296-4881-bb22-82611b087c30,e494fcac-d87e-46c9-b01a-1179947e1c22,2025-10-08,234237.92,WORKING_CAPITAL,APPROVED,673,2025-10-10 02:40:00
6363afae-4bec-4268-a916-d7f884c195d3,c9059894-6149-4850-9c49-c0b51175a4f9,2025-10-09,89213.16,PAYROLL,APPROVED,359,2025-10-10 02:51:00
2cc68408-cccd-4a56-93a5-3315fea6c1e8,c44e34a8-9fb1-4ed2-aea2-7784e0b7c1a5,2025-10-10,229585.06,EXPANSION,REJECTED,684,2025-10-10 02:21:00
3c146184-30b3-4207-99dd-fdc932537e3c,6c712b76-41c2-4393-9da6-dcbbea3f1274,2025-10-09,190685.11,INVENTORY,PENDING,850,2025-10-10 02:13:00
2532759a-ece2-46bc-987f-3e91812ba200,098bcd5b-0d2f-45d3-8126-8d81f454f4da,2025-10-08,27466.47,INVENTORY,REJECTED,342,2025-10-10 02:46:00
1af632b5-a7ca-43a7-b0f3-c24a6e7a9bd2,fef52cda-abe6-465d-978f-fe4eb71cf22a,2025-10-06,217206.41,PAYROLL,PENDING,430,2025-10-10 02:45:00
1ef464a5-114e-4372-8bc9-b3c71f307c59,4fd48356-4141-4dd0-b8f8-32c03ae18102,2025-10-10,30185.10,EQUIPMENT,APPROVED,678,2025-10-10 02:36:00
51a35cc8-bb20-4650-b1d7-67bcf10afb59,406e2076-2b6c-41f4-9249-01bd45744bea,2025-10-10,210902.04,INVENTORY,APPROVED,404,2025-10-10 02:11:00
44a864e7-6e83-4f73-842a-aaae05e40c88,e4d4ed24-371a-4d06-a161-38b0bbaa4d5a,2025-10-10,77322.04,EQUIPMENT,REJECTED,602,2025-10-10 02:46:00
173be2fc-c628-4d73-987c-487868013fc7,406e2076-2b6c-41f4-9249-01bd45744bea,2025-10-08,92307.82,EXPANSION,PENDING,355,2025-10-10 02:04:00
56f27612-59aa-4c06-9204-b91db0359151,4db11eda-8a51-4e61-9c3d-d49554a4306b,2025-10-06,77723.98,INVENTORY,APPROVED,845,2025-10-10 02:05:00
41d3dd11-6e44-4614-b3a0-4f45f0d641ae,37d01890-da8d-4c77-9a87-f9d552c8a08d,2025-10-08,104780.44,EXPANSION,APPROVED,610,2025-10-10 02:42:00
76ed54ce-64dd-4c35-adaf-23cfd288e7bf,9aa1c87c-8db2-4a9d-985b-a91e823478ad,2025-10-08,110878.93,EXPANSION,APPROVED,612,2025-10-10 02:20:00
54090d12-7602-4fb7-a3a5-155aced8b56b,4e5f2db8-b636-41c6-adf8-60900519c72d,2025-10-10,151420.79,PAYROLL,PENDING,716,2025-10-10 02:39:00
d63f68d3-7c2b-4552-865d-afd868747efb,e4d4ed24-371a-4d06-a161-38b0bbaa4d5a,2025-10-06,172686.80,EQUIPMENT,REJECTED,405,2025-10-10 02:01:00
741d83d7-adba-46a6-a041-e3c9b3f55ca5,ee484148-eea5-46f5-b5d2-4d3a99c3363c,2025-10-08,98231.17,PAYROLL,APPROVED,317,2025-10-10 02:03:00
b239c4aa-fbe4-47f9-af89-b363462c16d5,9dc06faa-6c22-48f3-8e0b-eff6a6079d7a,2025-10-10,201015.14,EQUIPMENT,PENDING,848,2025-10-10 02:09:00
1d6d78e8-79d0-4a97-b3df-46aabc558049,10dc1d1d-3a22-4eca-a90f-0bbf30ab1ff7,2025-10-10,160040.82,EQUIPMENT,APPROVED,711,2025-10-10 02:10:00
6fd81997-2fec-4ccb-a823-d483dcccede2,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-10-10,12466.86,PAYROLL,PENDING,577,2025-10-10 02:31:00
657abc36-7c70-4c52-a695-ff33e5f94eb7,c44e34a8-9fb1-4ed2-aea2-7784e0b7c1a5,2025-10-10,7725.00,EXPANSION,APPROVED,442,2025-10-10 02:42:00
679f4ecb-040a-49bd-a55c-b7a6009419c4,98ac8061-ff08-491e-9c1d-cd63b7212e1b,2025-10-08,116686.94,INVENTORY,APPROVED,461,2025-10-10 02:09:00
afe033aa-5f84-4482-a959-b9de366ceba6,264c1431-7472-4c4c-a122-de8c53ef26bd,2025-10-09,141919.91,WORKING_CAPITAL,APPROVED,431,2025-10-10 02:16:00
866dc2a7-335b-49e9-82e3-899081677e1f,6c712b76-41c2-4393-9da6-dcbbea3f1274,2025-10-09,26651.22,PAYROLL,APPROVED,345,2025-10-10 02:21:00
3806ed36-d413-4aab-bd9f-95d5578677e4,264c1431-7472-4c4c-a122-de8c53ef26bd,2025-10-08,228814.24,EQUIPMENT,REJECTED,709,2025-10-10 02:01:00
d13c87fd-e9f7-4518-a6f5-9eaae4439a8e,4e5f2db8-b636-41c6-adf8-60900519c72d,2025-10-08,69226.11,EXPANSION,APPROVED,667,2025-10-10 02:54:00
14260171-d9ec-4aaf-a67f-8d67d7a9a351,417f49e6-cdde-4655-9ccb-90e7bf199e3f,2025-10-09,174684.56,PAYROLL,APPROVED,649,2025-10-10 02:02:00
14260171-d9ec-4aaf-a67f-8d67d7a9a351,417f49e6-cdde-4655-9ccb-90e7bf199e3f,2025-10-09,174684.56,PAYROLL,APPROVED,649,2025-10-10 02:02:00
daee99b5-2fdd-4585-bf24-01f03279ee03,e494fcac-d87e-46c9-b01a-1179947e1c22,2025-10-08,148183.79,EXPANSION,APPROVED,701,2025-10-10 02:44:00
2d29bea5-9e5e-4406-9782-a94e6d01f731,f31d7583-c53d-445b-b26d-d5f472b897b9,2025-10-09,158616.22,PAYROLL,APPROVED,437,2025-10-10 02:14:00
60498a26-e696-48cc-8a51-b5f291346ad4,56d0c700-f680-47bb-bd31-2e071172eae6,2025-10-08,113485.39,PAYROLL,REJECTED,655,2025-10-10 02:27:00
741c455b-f841-4952-81e6-4b7463689efc,406e2076-2b6c-41f4-9249-01bd45744bea,2025-10-04,166455.47,WORKING_CAPITAL,PENDING,431,2025-10-10 02:56:00
563c6f22-5a60-49d4-9173-a53ca033d20c,f298a6e2-9d19-485e-9105-8428569aa9d8,2025-10-10,200844.27,EXPANSION,REJECTED,691,2025-10-10 02:00:00
2b9552ad-48d8-472c-88c9-0468029e4870,640eda7a-617c-4ec3-9ec8-4b77f1a2b5c0,2025-10-09,226124.94,PAYROLL,PENDING,315,2025-10-10 02:13:00
2b9552ad-48d8-472c-88c9-0468029e4870,640eda7a-617c-4ec3-9ec8-4b77f1a2b5c0,2025-10-09,226124.94,PAYROLL,PENDING,315,2025-10-10 02:13:00
bb1bcf0d-fa06-4131-a50b-5542d4f25503,0e4c7fd8-4c3e-42f0-9011-765255de0990,2025-10-08,183917.69,EXPANSION,REJECTED,833,2025-10-10 02:37:00
68696089-7e80-4550-b6b1-a58a14bf8ba6,4e5f2db8-b636-41c6-adf8-60900519c72d,2025-10-08,144536.76,EQUIPMENT,APPROVED,424,2025-10-10 02:16:00
0b1859fb-9543-4cd3-85c0-0e9836ee412a,c082bdbf-48d4-4795-9b61-489ff67c5522,2025-10-05,62172.82,EXPANSION,APPROVED,545,2025-10-10 02:37:00
d04f97d0-771d-46ee-8535-752ff21e27a5,24b7ed7b-26c4-48a7-8a84-1a9dc7d16d30,2025-10-10,161703.16,WORKING_CAPITAL,REJECTED,639,2025-10-10 02:46:00
601f9c07-3362-4b8b-b8d1-5d26c5ff9bdc,c082bdbf-48d4-4795-9b61-489ff67c5522,2025-10-10,202917.96,PAYROLL,APPROVED,822,2025-10-10 02:48:00
df85bddd-8348-4a45-bf7c-3b8e050ee488,576b09cd-7c85-4334-bd42-47759b70f749,2025-10-09,209504.72,WORKING_CAPITAL,APPROVED,452,2025-10-10 02:37:00
5c6835ac-d484-4aeb-a16b-e82445f8d0cb,60a0c25f-5c88-47d0-9671-64f27704d360,2025-10-08,167569.68,WORKING_CAPITAL,REJECTED,462,2025-10-10 02:33:00
2a9f0f27-1f6b-4f78-9bc8-17c315069152,1c05d0f4-0889-4c41-8123-898067ef4103,2025-10-10,134100.87,INVENTORY,PENDING,682,2025-10-10 02:13:00
09debae5-5b27-4a92-92f8-0b0549c3d7ed,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-10-09,136118.57,EQUIPMENT,APPROVED,732,2025-10-10 02:31:00
8caec586-399a-4006-ae32-018feb2f015b,b22eb926-c600-4168-a4b6-111f965b1f4a,2025-10-04,73242.76,EXPANSION,REJECTED,524,2025-10-10 02:30:00
e0656da6-5550-4636-ab89-5719d84282f6,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-10-08,121361.25,WORKING_CAPITAL,PENDING,536,2025-10-10 02:22:00
2c76db15-b99e-424f-8df5-3e457d376e9a,5609c3c8-4b3c-4a16-998d-ec4a6ed79fe9,2025-10-09,172501.37,PAYROLL,APPROVED,462,2025-10-10 02:59:00
1b97be59-4766-429d-bcee-0553038ba2ec,c9059894-6149-4850-9c49-c0b51175a4f9,2025-10-08,117051.73,EXPANSION,APPROVED,365,2025-10-10 02:45:00
e2f2627c-de04-4709-a303-fdb009f41818,c2fdb3f4-701b-4a08-869c-84174fb61288,2025-10-10,109992.88,INVENTORY,APPROVED,423,2025-10-10 02:53:00
6f3b2e9c-cee3-48d5-acf3-9f2cf0400999,37d01890-da8d-4c77-9a87-f9d552c8a08d,2025-10-09,86988.07,EXPANSION,APPROVED,716,2025-10-10 02:22:00
3b51f229-474d-4342-aa14-000a3419b0ec,3e189aa3-e2d2-49a0-834b-50b5c5c33db2,2025-10-09,81116.72,PAYROLL,PENDING,712,2025-10-10 02:28:00
b51ca094-e1ca-4199-87e0-8e00b9581021,406e2076-2b6c-41f4-9249-01bd45744bea,2025-10-10,228811.16,PAYROLL,PENDING,511,2025-10-10 02:22:00
47b7e1fc-5e0f-40c8-88a1-df5043af099b,06251a80-1597-49bb-b792-424501228af5,2025-10-09,197149.43,EXPANSION,REJECTED,387,2025-10-10 02:48:00
95321557-7669-4037-a79e-8f75b8e0c43e,264c1431-7472-4c4c-a122-de8c53ef26bd,2025-10-10,230881.37,PAYROLL,PENDING,836,2025-10-10 02:17:00
108fc2ab-1130-40ed-86a3-80ca5d170015,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,2025-10-08,152049.59,INVENTORY,APPROVED,720,2025-10-10 02:35:00
fca0ce15-320f-4e85-99d6-50d28991544a,56d0c700-f680-47bb-bd31-2e071172eae6,2025-10-09,165452.17,PAYROLL,PENDING,384,2025-10-10 02:51:00
5019970f-7697-457d-8669-c287254ffa50,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-07,53151.09,EXPANSION,APPROVED,305,2025-10-10 02:04:00
06844a26-17ad-4f6f-8abf-30710e798a08,dfc854ce-179a-4bb8-8387-b9e65798dc42,2025-10-09,199667.33,EQUIPMENT,APPROVED,709,2025-10-10 02:47:00
37d47ef4-538f-468a-8283-7ff9f28d3d13,3e189aa3-e2d2-49a0-834b-50b5c5c33db2,2025-10-09,107123.07,WORKING_CAPITAL,PENDING,550,2025-10-10 02:37:00
1be953cc-7eaf-469a-b715-889a6626f8ef,e2817d4a-99c0-4e85-9c2f-7db9bb266202,2025-10-09,123716.16,WORKING_CAPITAL,APPROVED,712,2025-10-10 02:40:00
8d2d210e-63f1-48e1-9e45-f324de5d9c2d,06251a80-1597-49bb-b792-424501228af5,2025-10-08,55521.48,PAYROLL,REJECTED,606,2025-10-10 02:39:00
77d7ff76-79cf-4afd-8d7b-4ccf3def41fc,4aadd1b2-a415-4c70-881b-011131012d73,2025-10-08,135025.33,WORKING_CAPITAL,REJECTED,718,2025-10-10 02:28:00
770a4513-f66c-4b3d-b0fe-ea7a61863c58,c881b449-cf11-4a14-ae10-3b404623ad13,2025-10-10,245373.22,WORKING_CAPITAL,REJECTED,665,2025-10-10 02:20:00
e515f2ff-dedf-412a-a3dc-b13bd963ec36,f298a6e2-9d19-485e-9105-8428569aa9d8,2025-10-09,88345.11,WORKING_CAPITAL,APPROVED,442,2025-10-10 02:05:00
d1796c8a-d300-4ed1-8276-e10402daf028,9aa1c87c-8db2-4a9d-985b-a91e823478ad,2025-10-08,95841.22,EXPANSION,APPROVED,824,2025-10-10 02:17:00
78825eae-9350-48a9-aa3e-37d8424ebe11,1c05d0f4-0889-4c41-8123-898067ef4103,2025-10-08,195306.57,EXPANSION,PENDING,792,2025-10-10 02:53:00
8d896af1-5c58-4f1d-b44c-c1a55ea2dedb,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-10-10,153751.72,EXPANSION,PENDING,794,2025-10-10 02:23:00
d465c079-17bb-4e92-8b49-6a78c4d4ebc4,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-10-09,78239.16,WORKING_CAPITAL,APPROVED,469,2025-10-10 02:21:00
517d7a51-af7b-48a0-8309-d18170497065,5d812fdb-1ad4-4763-983d-e8fa075c95f9,2025-10-08,137666.93,EXPANSION,APPROVED,550,2025-10-10 02:33:00
f077f5dc-96ab-4ed4-9754-1140269d5cca,5609c3c8-4b3c-4a16-998d-ec4a6ed79fe9,2025-10-09,111421.40,INVENTORY,APPROVED,626,2025-10-10 02:37:00
03a5d3f4-263b-4d9a-863b-398db0cf8f02,c881b449-cf11-4a14-ae10-3b404623ad13,2025-10-08,155125.48,EXPANSION,APPROVED,515,2025-10-10 02:40:00
c97dcfc6-36db-4e53-8c79-179a38debe94,3d7f62f1-29a7-4818-99bd-189e2921e8e7,2025-10-09,166024.46,PAYROLL,PENDING,720,2025-10-10 02:51:00
f1393a59-503f-4d46-874a-150bb8124bfb,e4d4ed24-371a-4d06-a161-38b0bbaa4d5a,2025-10-08,70079.71,EQUIPMENT,APPROVED,355,2025-10-10 02:31:00
14b56177-3694-4c03-9cc2-ff7afda23f7b,ee484148-eea5-46f5-b5d2-4d3a99c3363c,2025-10-10,89714.68,INVENTORY,APPROVED,774,2025-10-10 02:29:00
ba57a803-9607-49b0-b9f8-4c08278e0302,60a0c25f-5c88-47d0-9671-64f27704d360,2025-10-09,237687.93,WORKING_CAPITAL,APPROVED,773,2025-10-10 02:29:00
c66dbcd1-7ea3-4062-88b0-9f8d7fc4202e,37d01890-da8d-4c77-9a87-f9d552c8a08d,2025-10-10,167487.02,PAYROLL,REJECTED,568,2025-10-10 02:44:00
43b442ee-0e23-4485-9a06-4f9ca23f23da,4fd48356-4141-4dd0-b8f8-32c03ae18102,2025-10-09,119733.11,INVENTORY,APPROVED,710,2025-10-10 02:16:00
71b06a93-b5ff-4d9e-b23e-8e823fbe0036,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-08,160300.60,EXPANSION,APPROVED,702,2025-10-10 02:34:00
9fbd7e5f-03bd-4979-9f8a-875799bf55ec,c881b449-cf11-4a14-ae10-3b404623ad13,2025-10-08,167971.88,EXPANSION,PENDING,448,2025-10-10 02:34:00
96969d27-62f3-4c2b-aac2-2d88c15a193a,3e189aa3-e2d2-49a0-834b-50b5c5c33db2,2025-10-08,188719.79,PAYROLL,APPROVED,652,2025-10-10 02:31:00
fa8882e7-975e-42e3-a47a-2fa1cf235a14,c9059894-6149-4850-9c49-c0b51175a4f9,2025-10-08,28941.66,PAYROLL,APPROVED,345,2025-10-10 02:09:00
6e7c3e73-1130-4858-9fd6-e5e10c43b86f,417f49e6-cdde-4655-9ccb-90e7bf199e3f,2025-10-10,195290.19,EXPANSION,APPROVED,544,2025-10-10 02:13:00
2b2f9cb3-45ba-445d-adc5-482122f3042a,098bcd5b-0d2f-45d3-8126-8d81f454f4da,2025-10-09,66647.55,INVENTORY,REJECTED,755,2025-10-10 02:40:00
82f885d2-c543-428b-84d9-97155928fa83,c9059894-6149-4850-9c49-c0b51175a4f9,2025-10-09,181489.24,INVENTORY,REJECTED,551,2025-10-10 02:18:00
41c0c32c-5bfb-44a7-93c9-c2962d416332,c44e34a8-9fb1-4ed2-aea2-7784e0b7c1a5,2025-10-09,248700.03,EXPANSION,APPROVED,521,2025-10-10 02:31:00
abb69276-3784-4d5d-b744-adb2588193ae,3d7f62f1-29a7-4818-99bd-189e2921e8e7,2025-10-10,118062.47,INVENTORY,PENDING,697,2025-10-10 02:06:00
766860d8-51c4-43f6-8156-a63029d121d6,3e189aa3-e2d2-49a0-834b-50b5c5c33db2,2025-10-10,166468.10,INVENTORY,PENDING,407,2025-10-10 02:28:00
4e9e651e-09cc-4aa3-bc6a-4fe23f590e67,0356f28d-6c73-42ff-8a4a-ba914e0c464e,2025-10-08,71079.03,PAYROLL,PENDING,742,2025-10-10 02:44:00
3b7a7ff3-e7c7-4389-b608-bf3f517bfb3c,56d0c700-f680-47bb-bd31-2e071172eae6,2025-10-08,28977.36,EXPANSION,REJECTED,459,2025-10-10 02:07:00
a97d9d80-0cb2-43c4-bfa9-8b4bb7020901,3d7f62f1-29a7-4818-99bd-189e2921e8e7,2025-10-08,193809.36,EQUIPMENT,REJECTED,734,2025-10-10 02:28:00
3093c69e-7db7-45ae-a968-f02330c24fc3,3e189aa3-e2d2-49a0-834b-50b5c5c33db2,2025-10-09,124267.73,PAYROLL,PENDING,664,2025-10-10 02:45:00
82eb9778-7b13-4291-9373-1d0126aaa8fd,e2817d4a-99c0-4e85-9c2f-7db9bb266202,2025-10-09,36381.35,INVENTORY,APPROVED,519,2025-10-10 02:17:00
680bfbd3-763e-4930-87fe-417784ea9435,2f5a56ec-ef1c-49d3-95a8-bb0b8551a8fd,2025-10-10,189553.98,WORKING_CAPITAL,APPROVED,376,2025-10-10 02:17:00
31dd546f-99e9-40fe-9e90-83e7ee6dd9ad,0356f28d-6c73-42ff-8a4a-ba914e0c464e,2025-10-09,45417.28,EQUIPMENT,APPROVED,532,2025-10-10 02:27:00
13681ce8-5552-4ab2-b6b9-46b4acf84db3,2f5a56ec-ef1c-49d3-95a8-bb0b8551a8fd,2025-10-08,194113.27,INVENTORY,APPROVED,752,2025-10-10 02:49:00
310cd793-93a9-4028-a73b-d12208406b99,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-10,53024.22,INVENTORY,APPROVED,311,2025-10-10 02:42:00
57c81eb0-5726-45fe-8cd2-4efde319705d,a592711b-288f-46f7-a88e-7d9ff63ceaae,2025-10-09,194673.95,WORKING_CAPITAL,APPROVED,673,2025-10-10 02:35:00
7e4978d9-8e9d-4949-8310-2a99621cdd93,f298a6e2-9d19-485e-9105-8428569aa9d8,2025-10-09,49461.31,EQUIPMENT,REJECTED,725,2025-10-10 02:15:00
15b4c3d1-8bf1-4433-8163-a14d2901b7fc,417f49e6-cdde-4655-9ccb-90e7bf199e3f,2025-10-10,39665.16,EQUIPMENT,APPROVED,835,2025-10-10 02:24:00
2e247880-9b13-40d1-a9d5-0b61f6a68f93,f31d7583-c53d-445b-b26d-d5f472b897b9,2025-10-10,169693.69,EXPANSION,REJECTED,470,2025-10-10 02:04:00
48614f91-e223-45f6-b161-fdaa930b00de,9dc06faa-6c22-48f3-8e0b-eff6a6079d7a,2025-10-10,202250.48,EQUIPMENT,PENDING,410,2025-10-10 02:37:00
