1a49ba2b-9126-4ab1-891a-86d0ff78eebd,04fbb707-92d6-4705-aa80-27bec4d6255c,a5e74fdb-4543-40c8-a828-a7cd83c1603c,65490.59,2025-10-04,0.1797,18,DAILY
ee8092cf-3ea3-4d6c-a2eb-e5e45d75f398,b37ae8df-2bc9-4366-b841-1a7de9fd35f5,576b09cd-7c85-4334-bd42-47759b70f749,128524.45,2025-10-06,0.0925,18,WEEKLY
f2a19b8f-be0a-4cbb-b8df-348683fa6476,5edca20d-4583-47f5-858f-b4138d1ac3a4,c082bdbf-48d4-4795-9b61-489ff67c5522,47154.87,2025-10-06,0.2068,12,DAILY
b9f648a3-1185-4b7d-b1dd-a5db43bb0555,ba54dfa9-793e-4328-b96f-23b615977b90,8aa64daa-686d-4ec0-b31b-1788fd1f9256,197704.46,2025-10-04,0.0836,12,DAILY
415ed3fc-87bd-4524-a6fb-c080f5f94c54,42f03169-aeea-4786-a5b6-88e0e7d8b875,6d698345-2c02-496e-ae74-3082e3d2797d,35265.55,2025-10-05,0.1683,6,DAILY
27ae549e-7d89-463b-91d3-0c92d8c681c9,5ff6bf8f-d131-4de4-bbd0-f85bedfcc318,c9059894-6149-4850-9c49-c0b51175a4f9,38869.69,2025-10-06,0.2287,6,MONTHLY
d32e5e91-579b-4a2e-8a6b-5952fa3c0c72,3652a785-e5bf-48f2-b8d8-9f3da3c5de59,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,211007.42,2025-10-05,0.2281,6,WEEKLY
dd6ccf38-94b1-4995-bc42-91c95f6c18e2,0b7caaaf-e7f2-4104-b09f-d6209a00821d,264c1431-7472-4c4c-a122-de8c53ef26bd,167254.84,2025-10-05,0.2420,9,WEEKLY
45ac2db0-e91d-49cc-b759-6cacfa1fc1c0,c2a5e5ce-c6fc-4a0e-97af-0c8fe4a1fafd,e4d4ed24-371a-4d06-a161-38b0bbaa4d5a,158487.69,2025-10-05,0.1772,18,MONTHLY
a4030654-eae6-4216-8599-58d57f9977ec,0c85d617-db98-4d4e-afe2-41e7afc7edde,f298a6e2-9d19-485e-9105-8428569aa9d8,60678.80,2025-10-04,0.1158,12,WEEKLY
243a410a-4bed-47b2-82eb-eeec6f8c6ff9,b9215fe5-2a14-4743-ba3b-b722ebe8bf71,16c166d8-f489-4822-bce4-295938410143,149191.41,2025-09-28,0.2149,18,DAILY
d7780cb0-738b-4eb7-b446-714db6a4db93,7369512a-825d-4cd3-aed3-77365cf51ede,3d7f62f1-29a7-4818-99bd-189e2921e8e7,201979.04,2025-10-04,0.1699,18,DAILY
d86bbe7e-775f-4db5-a3f9-5c66d42ca028,81d27feb-63e5-44dc-bb96-893a3dcb6170,98ac8061-ff08-491e-9c1d-cd63b7212e1b,111516.36,2025-10-04,0.1934,18,MONTHLY
2e835276-2822-46c5-9e95-d5dd47694ceb,655b85cc-4955-4bb4-a417-c1c807b854d3,0e4c7fd8-4c3e-42f0-9011-765255de0990,63546.20,2025-10-06,0.1787,6,WEEKLY
520daac6-a9d1-4e65-b6ef-957dd68d359c,4fe17d63-267f-4bfd-b60a-06926fc597bd,37d01890-da8d-4c77-9a87-f9d552c8a08d,29315.46,2025-10-06,0.1234,9,WEEKLY
8d6be72e-1975-41b1-9f93-9701b7ae2a20,33adadb6-9499-40e0-bb05-29ce4fbf248e,fef52cda-abe6-465d-978f-fe4eb71cf22a,196224.68,2025-10-04,0.1862,18,MONTHLY
718ef29e-5e7f-4dea-a967-b67a09d54350,653d14a1-beb3-4c74-8484-6917c04c48ab,016fc6ee-3b44-4211-8fcc-e7e35df45aa7,22558.10,2025-10-04,0.1949,18,DAILY
b0f826ab-92df-45ef-a9a4-3df940fed1e6,b6e09f76-8a0b-4b99-b715-6ae62605e06a,fef52cda-abe6-465d-978f-fe4eb71cf22a,88131.04,2025-10-04,0.1883,9,DAILY
2e9ecc0d-9895-474d-82b8-cd7beb0d6dac,23e4bc94-3016-4903-a9fa-8a05d24e451d,0e4c7fd8-4c3e-42f0-9011-765255de0990,130832.46,2025-10-06,0.1768,9,DAILY
2120a92b-7edb-427d-b925-51b5ea04a0ea,abfdd9d5-757d-4b70-957a-fe0caee74b28,16c166d8-f489-4822-bce4-295938410143,96420.39,2025-10-06,0.2447,18,MONTHLY
10d4aa80-5fa1-4fa4-b826-64b4f3052b49,7eab2a6c-b2e1-45be-801e-a0c9ca0a0afe,c2fdb3f4-701b-4a08-869c-84174fb61288,45679.00,2025-10-05,0.1748,9,WEEKLY
ae3435e2-8f92-4d4b-a172-0205489ea0b7,db7a2008-ea81-4cb9-bb6c-be165ad618ac,56d0c700-f680-47bb-bd31-2e071172eae6,198863.50,2025-10-05,0.1551,9,WEEKLY
